Time,DER_632_a_31_Watts,DER_632_a_31_Vars,DER_632_a_31_loc
1672553620,3306.0,0.0,tlx_632_a_h_31
1672553625,4898.0,0.0,tlx_632_a_h_31
1672553630,4032.0,0.0,tlx_632_a_h_31
1672553635,4831.0,0.0,tlx_632_a_h_31
1672553640,4393.0,0.0,tlx_632_a_h_31
1672553645,3807.0,0.0,tlx_632_a_h_31
1672553650,3473.0,0.0,tlx_632_a_h_31
1672553655,3405.0,0.0,tlx_632_a_h_31
1672553660,3183.0,0.0,tlx_632_a_h_31
1672553665,4936.0,0.0,tlx_632_a_h_31
1672553670,3662.0,0.0,tlx_632_a_h_31
1672553675,4192.0,0.0,tlx_632_a_h_31
1672553680,4097.0,0.0,tlx_632_a_h_31
1672553685,4073.0,0.0,tlx_632_a_h_31
1672553690,3589.0,0.0,tlx_632_a_h_31
1672553695,4540.0,0.0,tlx_632_a_h_31
1672553700,4572.0,0.0,tlx_632_a_h_31
1672553705,3359.0,0.0,tlx_632_a_h_31
1672553710,4732.0,0.0,tlx_632_a_h_31
1672553715,4119.0,0.0,tlx_632_a_h_31
1672553720,3290.0,0.0,tlx_632_a_h_31
1672553725,4140.0,0.0,tlx_632_a_h_31
1672553730,3487.0,0.0,tlx_632_a_h_31
1672553735,4888.0,0.0,tlx_632_a_h_31
1672553740,3363.0,0.0,tlx_632_a_h_31
1672553745,3687.0,0.0,tlx_632_a_h_31
1672553750,4126.0,0.0,tlx_632_a_h_31
1672553755,4317.0,0.0,tlx_632_a_h_31
1672553760,3821.0,0.0,tlx_632_a_h_31
1672553765,3001.0,0.0,tlx_632_a_h_31
1672553770,4574.0,0.0,tlx_632_a_h_31
1672553775,3453.0,0.0,tlx_632_a_h_31
1672553780,3270.0,0.0,tlx_632_a_h_31
1672553785,4585.0,0.0,tlx_632_a_h_31
1672553790,3953.0,0.0,tlx_632_a_h_31
1672553795,4541.0,0.0,tlx_632_a_h_31
1672553800,4523.0,0.0,tlx_632_a_h_31
1672553805,4869.0,0.0,tlx_632_a_h_31
1672553810,4075.0,0.0,tlx_632_a_h_31
1672553815,3824.0,0.0,tlx_632_a_h_31
1672553820,3169.0,0.0,tlx_632_a_h_31
1672553825,4971.0,0.0,tlx_632_a_h_31
1672553830,4402.0,0.0,tlx_632_a_h_31
1672553835,3788.0,0.0,tlx_632_a_h_31
1672553840,4091.0,0.0,tlx_632_a_h_31
1672553845,4054.0,0.0,tlx_632_a_h_31
1672553850,4563.0,0.0,tlx_632_a_h_31
1672553855,4206.0,0.0,tlx_632_a_h_31
1672553860,4817.0,0.0,tlx_632_a_h_31
1672553865,4505.0,0.0,tlx_632_a_h_31
1672553870,3176.0,0.0,tlx_632_a_h_31
1672553875,4683.0,0.0,tlx_632_a_h_31
1672553880,4833.0,0.0,tlx_632_a_h_31
1672553885,3120.0,0.0,tlx_632_a_h_31
1672553890,3275.0,0.0,tlx_632_a_h_31
1672553895,4776.0,0.0,tlx_632_a_h_31
1672553900,4921.0,0.0,tlx_632_a_h_31
1672553905,4756.0,0.0,tlx_632_a_h_31
1672553910,3149.0,0.0,tlx_632_a_h_31
1672553915,4462.0,0.0,tlx_632_a_h_31
1672553920,3977.0,0.0,tlx_632_a_h_31
1672553925,4485.0,0.0,tlx_632_a_h_31
1672553930,4125.0,0.0,tlx_632_a_h_31
1672553935,4494.0,0.0,tlx_632_a_h_31
1672553940,4771.0,0.0,tlx_632_a_h_31
1672553945,4422.0,0.0,tlx_632_a_h_31
1672553950,3484.0,0.0,tlx_632_a_h_31
1672553955,4541.0,0.0,tlx_632_a_h_31
1672553960,3528.0,0.0,tlx_632_a_h_31
1672553965,3343.0,0.0,tlx_632_a_h_31
1672553970,4106.0,0.0,tlx_632_a_h_31
1672553975,4871.0,0.0,tlx_632_a_h_31
1672553980,3345.0,0.0,tlx_632_a_h_31
1672553985,4952.0,0.0,tlx_632_a_h_31
1672553990,3932.0,0.0,tlx_632_a_h_31
1672553995,3218.0,0.0,tlx_632_a_h_31
1672554000,4445.0,0.0,tlx_632_a_h_31
1672554005,3436.0,0.0,tlx_632_a_h_31
1672554010,4802.0,0.0,tlx_632_a_h_31
1672554015,4354.0,0.0,tlx_632_a_h_31
1672554020,4376.0,0.0,tlx_632_a_h_31
1672554025,3267.0,0.0,tlx_632_a_h_31
1672554030,3932.0,0.0,tlx_632_a_h_31
1672554035,3881.0,0.0,tlx_632_a_h_31
1672554040,3127.0,0.0,tlx_632_a_h_31
1672554045,4231.0,0.0,tlx_632_a_h_31
1672554050,4605.0,0.0,tlx_632_a_h_31
1672554055,4813.0,0.0,tlx_632_a_h_31
1672554060,3594.0,0.0,tlx_632_a_h_31
1672554065,3262.0,0.0,tlx_632_a_h_31
1672554070,3411.0,0.0,tlx_632_a_h_31
1672554075,4170.0,0.0,tlx_632_a_h_31
1672554080,4846.0,0.0,tlx_632_a_h_31
1672554085,3741.0,0.0,tlx_632_a_h_31
1672554090,3114.0,0.0,tlx_632_a_h_31
1672554095,3694.0,0.0,tlx_632_a_h_31
1672554100,3814.0,0.0,tlx_632_a_h_31
1672554105,4182.0,0.0,tlx_632_a_h_31
1672554110,4033.0,0.0,tlx_632_a_h_31
1672554115,4079.0,0.0,tlx_632_a_h_31
1672554120,4627.0,0.0,tlx_632_a_h_31
1672554125,3925.0,0.0,tlx_632_a_h_31
1672554130,3418.0,0.0,tlx_632_a_h_31
1672554135,4287.0,0.0,tlx_632_a_h_31
1672554140,3184.0,0.0,tlx_632_a_h_31
1672554145,3983.0,0.0,tlx_632_a_h_31
1672554150,4609.0,0.0,tlx_632_a_h_31
1672554155,3433.0,0.0,tlx_632_a_h_31
1672554160,3033.0,0.0,tlx_632_a_h_31
1672554165,3996.0,0.0,tlx_632_a_h_31
1672554170,4353.0,0.0,tlx_632_a_h_31
1672554175,3881.0,0.0,tlx_632_a_h_31
1672554180,4367.0,0.0,tlx_632_a_h_31
1672554185,4258.0,0.0,tlx_632_a_h_31
1672554190,3163.0,0.0,tlx_632_a_h_31
1672554195,3608.0,0.0,tlx_632_a_h_31
1672554200,4992.0,0.0,tlx_632_a_h_31
1672554205,4221.0,0.0,tlx_632_a_h_31
1672554210,3977.0,0.0,tlx_632_a_h_31
1672554215,3942.0,0.0,tlx_632_a_h_31
1672554220,4046.0,0.0,tlx_632_a_h_31
1672554225,4973.0,0.0,tlx_632_a_h_31
1672554230,4289.0,0.0,tlx_632_a_h_31
1672554235,4572.0,0.0,tlx_632_a_h_31
1672554240,4337.0,0.0,tlx_632_a_h_31
1672554245,3160.0,0.0,tlx_632_a_h_31
1672554250,4861.0,0.0,tlx_632_a_h_31
1672554255,4274.0,0.0,tlx_632_a_h_31
1672554260,3342.0,0.0,tlx_632_a_h_31
1672554265,3107.0,0.0,tlx_632_a_h_31
1672554270,4121.0,0.0,tlx_632_a_h_31
1672554275,4043.0,0.0,tlx_632_a_h_31
1672554280,3314.0,0.0,tlx_632_a_h_31
1672554285,3235.0,0.0,tlx_632_a_h_31
1672554290,4958.0,0.0,tlx_632_a_h_31
1672554295,4731.0,0.0,tlx_632_a_h_31
1672554300,3102.0,0.0,tlx_632_a_h_31
1672554305,3503.0,0.0,tlx_632_a_h_31
1672554310,4639.0,0.0,tlx_632_a_h_31
1672554315,4337.0,0.0,tlx_632_a_h_31
1672554320,4043.0,0.0,tlx_632_a_h_31
1672554325,3617.0,0.0,tlx_632_a_h_31
1672554330,4755.0,0.0,tlx_632_a_h_31
1672554335,3521.0,0.0,tlx_632_a_h_31
1672554340,3117.0,0.0,tlx_632_a_h_31
1672554345,4111.0,0.0,tlx_632_a_h_31
1672554350,4291.0,0.0,tlx_632_a_h_31
1672554355,4217.0,0.0,tlx_632_a_h_31
1672554360,3095.0,0.0,tlx_632_a_h_31
1672554365,3577.0,0.0,tlx_632_a_h_31
1672554370,3110.0,0.0,tlx_632_a_h_31
1672554375,4632.0,0.0,tlx_632_a_h_31
1672554380,3518.0,0.0,tlx_632_a_h_31
1672554385,3397.0,0.0,tlx_632_a_h_31
1672554390,4319.0,0.0,tlx_632_a_h_31
1672554395,4491.0,0.0,tlx_632_a_h_31
1672554400,4018.0,0.0,tlx_632_a_h_31
1672554405,3711.0,0.0,tlx_632_a_h_31
1672554410,3809.0,0.0,tlx_632_a_h_31
1672554415,4233.0,0.0,tlx_632_a_h_31
1672554420,4533.0,0.0,tlx_632_a_h_31
1672554425,4442.0,0.0,tlx_632_a_h_31
1672554430,4957.0,0.0,tlx_632_a_h_31
1672554435,3757.0,0.0,tlx_632_a_h_31
1672554440,3169.0,0.0,tlx_632_a_h_31
1672554445,3943.0,0.0,tlx_632_a_h_31
1672554450,3473.0,0.0,tlx_632_a_h_31
1672554455,3065.0,0.0,tlx_632_a_h_31
1672554460,3738.0,0.0,tlx_632_a_h_31
1672554465,4097.0,0.0,tlx_632_a_h_31
1672554470,3881.0,0.0,tlx_632_a_h_31
1672554475,3641.0,0.0,tlx_632_a_h_31
1672554480,3969.0,0.0,tlx_632_a_h_31
1672554485,3410.0,0.0,tlx_632_a_h_31
1672554490,3922.0,0.0,tlx_632_a_h_31
1672554495,3198.0,0.0,tlx_632_a_h_31
1672554500,4549.0,0.0,tlx_632_a_h_31
1672554505,4631.0,0.0,tlx_632_a_h_31
1672554510,4503.0,0.0,tlx_632_a_h_31
1672554515,3202.0,0.0,tlx_632_a_h_31
1672554520,4408.0,0.0,tlx_632_a_h_31
1672554525,4288.0,0.0,tlx_632_a_h_31
1672554530,3402.0,0.0,tlx_632_a_h_31
1672554535,3231.0,0.0,tlx_632_a_h_31
1672554540,4481.0,0.0,tlx_632_a_h_31
1672554545,3350.0,0.0,tlx_632_a_h_31
1672554550,3048.0,0.0,tlx_632_a_h_31
1672554555,3961.0,0.0,tlx_632_a_h_31
1672554560,3651.0,0.0,tlx_632_a_h_31
1672554565,3815.0,0.0,tlx_632_a_h_31
1672554570,4196.0,0.0,tlx_632_a_h_31
1672554575,3283.0,0.0,tlx_632_a_h_31
1672554580,4183.0,0.0,tlx_632_a_h_31
1672554585,4820.0,0.0,tlx_632_a_h_31
1672554590,3024.0,0.0,tlx_632_a_h_31
1672554595,4615.0,0.0,tlx_632_a_h_31
1672554600,4497.0,0.0,tlx_632_a_h_31
1672554605,3061.0,0.0,tlx_632_a_h_31
1672554610,3133.0,0.0,tlx_632_a_h_31
1672554615,4821.0,0.0,tlx_632_a_h_31
1672554620,3534.0,0.0,tlx_632_a_h_31
1672554625,3476.0,0.0,tlx_632_a_h_31
1672554630,4716.0,0.0,tlx_632_a_h_31
1672554635,4968.0,0.0,tlx_632_a_h_31
1672554640,4563.0,0.0,tlx_632_a_h_31
1672554645,3787.0,0.0,tlx_632_a_h_31
1672554650,3947.0,0.0,tlx_632_a_h_31
1672554655,4706.0,0.0,tlx_632_a_h_31
1672554660,4850.0,0.0,tlx_632_a_h_31
1672554665,3768.0,0.0,tlx_632_a_h_31
1672554670,4978.0,0.0,tlx_632_a_h_31
1672554675,4173.0,0.0,tlx_632_a_h_31
1672554680,4825.0,0.0,tlx_632_a_h_31
1672554685,4343.0,0.0,tlx_632_a_h_31
1672554690,4003.0,0.0,tlx_632_a_h_31
1672554695,4088.0,0.0,tlx_632_a_h_31
1672554700,4841.0,0.0,tlx_632_a_h_31
1672554705,3278.0,0.0,tlx_632_a_h_31
1672554710,3196.0,0.0,tlx_632_a_h_31
1672554715,4311.0,0.0,tlx_632_a_h_31
1672554720,4754.0,0.0,tlx_632_a_h_31
1672554725,4257.0,0.0,tlx_632_a_h_31
1672554730,4642.0,0.0,tlx_632_a_h_31
1672554735,4761.0,0.0,tlx_632_a_h_31
1672554740,3431.0,0.0,tlx_632_a_h_31
1672554745,3232.0,0.0,tlx_632_a_h_31
1672554750,3880.0,0.0,tlx_632_a_h_31
1672554755,4767.0,0.0,tlx_632_a_h_31
1672554760,4445.0,0.0,tlx_632_a_h_31
1672554765,3686.0,0.0,tlx_632_a_h_31
1672554770,4626.0,0.0,tlx_632_a_h_31
1672554775,3784.0,0.0,tlx_632_a_h_31
1672554780,4003.0,0.0,tlx_632_a_h_31
1672554785,3785.0,0.0,tlx_632_a_h_31
1672554790,3122.0,0.0,tlx_632_a_h_31
1672554795,3334.0,0.0,tlx_632_a_h_31
1672554800,3641.0,0.0,tlx_632_a_h_31
1672554805,4699.0,0.0,tlx_632_a_h_31
1672554810,4066.0,0.0,tlx_632_a_h_31
1672554815,3407.0,0.0,tlx_632_a_h_31
1672554820,3967.0,0.0,tlx_632_a_h_31
1672554825,4985.0,0.0,tlx_632_a_h_31
1672554830,3993.0,0.0,tlx_632_a_h_31
1672554835,4301.0,0.0,tlx_632_a_h_31
1672554840,3399.0,0.0,tlx_632_a_h_31
1672554845,3505.0,0.0,tlx_632_a_h_31
1672554850,4286.0,0.0,tlx_632_a_h_31
1672554855,4782.0,0.0,tlx_632_a_h_31
1672554860,3703.0,0.0,tlx_632_a_h_31
1672554865,4274.0,0.0,tlx_632_a_h_31
1672554870,4098.0,0.0,tlx_632_a_h_31
1672554875,4623.0,0.0,tlx_632_a_h_31
1672554880,3273.0,0.0,tlx_632_a_h_31
1672554885,4663.0,0.0,tlx_632_a_h_31
1672554890,4770.0,0.0,tlx_632_a_h_31
1672554895,3587.0,0.0,tlx_632_a_h_31
1672554900,3755.0,0.0,tlx_632_a_h_31
1672554905,4135.0,0.0,tlx_632_a_h_31
1672554910,4637.0,0.0,tlx_632_a_h_31
1672554915,4826.0,0.0,tlx_632_a_h_31
1672554920,3967.0,0.0,tlx_632_a_h_31
1672554925,3339.0,0.0,tlx_632_a_h_31
1672554930,3034.0,0.0,tlx_632_a_h_31
1672554935,4800.0,0.0,tlx_632_a_h_31
1672554940,4855.0,0.0,tlx_632_a_h_31
1672554945,3518.0,0.0,tlx_632_a_h_31
1672554950,4889.0,0.0,tlx_632_a_h_31
1672554955,4903.0,0.0,tlx_632_a_h_31
1672554960,3178.0,0.0,tlx_632_a_h_31
1672554965,4534.0,0.0,tlx_632_a_h_31
1672554970,3712.0,0.0,tlx_632_a_h_31
1672554975,3758.0,0.0,tlx_632_a_h_31
1672554980,3678.0,0.0,tlx_632_a_h_31
1672554985,3993.0,0.0,tlx_632_a_h_31
1672554990,3018.0,0.0,tlx_632_a_h_31
1672554995,4344.0,0.0,tlx_632_a_h_31
1672555000,4375.0,0.0,tlx_632_a_h_31
1672555005,3741.0,0.0,tlx_632_a_h_31
1672555010,3706.0,0.0,tlx_632_a_h_31
1672555015,4307.0,0.0,tlx_632_a_h_31
1672555020,3590.0,0.0,tlx_632_a_h_31
1672555025,4486.0,0.0,tlx_632_a_h_31
1672555030,4651.0,0.0,tlx_632_a_h_31
1672555035,4788.0,0.0,tlx_632_a_h_31
1672555040,3204.0,0.0,tlx_632_a_h_31
1672555045,4127.0,0.0,tlx_632_a_h_31
1672555050,4449.0,0.0,tlx_632_a_h_31
1672555055,4405.0,0.0,tlx_632_a_h_31
1672555060,4420.0,0.0,tlx_632_a_h_31
1672555065,3058.0,0.0,tlx_632_a_h_31
1672555070,4167.0,0.0,tlx_632_a_h_31
1672555075,4112.0,0.0,tlx_632_a_h_31
1672555080,4707.0,0.0,tlx_632_a_h_31
1672555085,3344.0,0.0,tlx_632_a_h_31
1672555090,4210.0,0.0,tlx_632_a_h_31
1672555095,3730.0,0.0,tlx_632_a_h_31
1672555100,4561.0,0.0,tlx_632_a_h_31
1672555105,3595.0,0.0,tlx_632_a_h_31
1672555110,3572.0,0.0,tlx_632_a_h_31
1672555115,3800.0,0.0,tlx_632_a_h_31
1672555120,4548.0,0.0,tlx_632_a_h_31
1672555125,4085.0,0.0,tlx_632_a_h_31
1672555130,4064.0,0.0,tlx_632_a_h_31
1672555135,4417.0,0.0,tlx_632_a_h_31
1672555140,3582.0,0.0,tlx_632_a_h_31
1672555145,4501.0,0.0,tlx_632_a_h_31
1672555150,3701.0,0.0,tlx_632_a_h_31
1672555155,4374.0,0.0,tlx_632_a_h_31
1672555160,3204.0,0.0,tlx_632_a_h_31
1672555165,3574.0,0.0,tlx_632_a_h_31
1672555170,4815.0,0.0,tlx_632_a_h_31
1672555175,4224.0,0.0,tlx_632_a_h_31
1672555180,3682.0,0.0,tlx_632_a_h_31
1672555185,4101.0,0.0,tlx_632_a_h_31
1672555190,3164.0,0.0,tlx_632_a_h_31
1672555195,3989.0,0.0,tlx_632_a_h_31
1672555200,4359.0,0.0,tlx_632_a_h_31
1672555205,4405.0,0.0,tlx_632_a_h_31
1672555210,3620.0,0.0,tlx_632_a_h_31
1672555215,4185.0,0.0,tlx_632_a_h_31
1672555220,3819.0,0.0,tlx_632_a_h_31
1672555225,3493.0,0.0,tlx_632_a_h_31
1672555230,4753.0,0.0,tlx_632_a_h_31
1672555235,4949.0,0.0,tlx_632_a_h_31
1672555240,4293.0,0.0,tlx_632_a_h_31
1672555245,4215.0,0.0,tlx_632_a_h_31
1672555250,4376.0,0.0,tlx_632_a_h_31
1672555255,4096.0,0.0,tlx_632_a_h_31
1672555260,3197.0,0.0,tlx_632_a_h_31
1672555265,4850.0,0.0,tlx_632_a_h_31
1672555270,4651.0,0.0,tlx_632_a_h_31
1672555275,3696.0,0.0,tlx_632_a_h_31
1672555280,3443.0,0.0,tlx_632_a_h_31
1672555285,3450.0,0.0,tlx_632_a_h_31
1672555290,4442.0,0.0,tlx_632_a_h_31
1672555295,4345.0,0.0,tlx_632_a_h_31
1672555300,3737.0,0.0,tlx_632_a_h_31
1672555305,5000.0,0.0,tlx_632_a_h_31
1672555310,4858.0,0.0,tlx_632_a_h_31
1672555315,3642.0,0.0,tlx_632_a_h_31
1672555320,3122.0,0.0,tlx_632_a_h_31
1672555325,3407.0,0.0,tlx_632_a_h_31
1672555330,4962.0,0.0,tlx_632_a_h_31
1672555335,4963.0,0.0,tlx_632_a_h_31
1672555340,3432.0,0.0,tlx_632_a_h_31
1672555345,3997.0,0.0,tlx_632_a_h_31
1672555350,4212.0,0.0,tlx_632_a_h_31
1672555355,4398.0,0.0,tlx_632_a_h_31
1672555360,3839.0,0.0,tlx_632_a_h_31
1672555365,4455.0,0.0,tlx_632_a_h_31
1672555370,3587.0,0.0,tlx_632_a_h_31
1672555375,4694.0,0.0,tlx_632_a_h_31
1672555380,3276.0,0.0,tlx_632_a_h_31
1672555385,3886.0,0.0,tlx_632_a_h_31
1672555390,4097.0,0.0,tlx_632_a_h_31
1672555395,4751.0,0.0,tlx_632_a_h_31
1672555400,3616.0,0.0,tlx_632_a_h_31
1672555405,4879.0,0.0,tlx_632_a_h_31
1672555410,4082.0,0.0,tlx_632_a_h_31
1672555415,4968.0,0.0,tlx_632_a_h_31
1672555420,3644.0,0.0,tlx_632_a_h_31
1672555425,3119.0,0.0,tlx_632_a_h_31
1672555430,3625.0,0.0,tlx_632_a_h_31
1672555435,4475.0,0.0,tlx_632_a_h_31
1672555440,3185.0,0.0,tlx_632_a_h_31
1672555445,3547.0,0.0,tlx_632_a_h_31
1672555450,3183.0,0.0,tlx_632_a_h_31
1672555455,3100.0,0.0,tlx_632_a_h_31
1672555460,4983.0,0.0,tlx_632_a_h_31
1672555465,3748.0,0.0,tlx_632_a_h_31
