Time,DER_692_a_23_Watts,DER_692_a_23_Vars,DER_692_a_23_loc
1672553115,4781.0,0.0,tlx_692_a_h_23
1672553120,4198.0,0.0,tlx_692_a_h_23
1672553125,4437.0,0.0,tlx_692_a_h_23
1672553130,4868.0,0.0,tlx_692_a_h_23
1672553135,3152.0,0.0,tlx_692_a_h_23
1672553140,4212.0,0.0,tlx_692_a_h_23
1672553145,3196.0,0.0,tlx_692_a_h_23
1672553150,4700.0,0.0,tlx_692_a_h_23
1672553155,4839.0,0.0,tlx_692_a_h_23
1672553160,3487.0,0.0,tlx_692_a_h_23
1672553165,3403.0,0.0,tlx_692_a_h_23
1672553170,4002.0,0.0,tlx_692_a_h_23
1672553175,3372.0,0.0,tlx_692_a_h_23
1672553180,4598.0,0.0,tlx_692_a_h_23
1672553185,4236.0,0.0,tlx_692_a_h_23
1672553190,4106.0,0.0,tlx_692_a_h_23
1672553195,4156.0,0.0,tlx_692_a_h_23
1672553200,4400.0,0.0,tlx_692_a_h_23
1672553205,3229.0,0.0,tlx_692_a_h_23
1672553210,4882.0,0.0,tlx_692_a_h_23
1672553215,3160.0,0.0,tlx_692_a_h_23
1672553220,4317.0,0.0,tlx_692_a_h_23
1672553225,4992.0,0.0,tlx_692_a_h_23
1672553230,3082.0,0.0,tlx_692_a_h_23
1672553235,4019.0,0.0,tlx_692_a_h_23
1672553240,4558.0,0.0,tlx_692_a_h_23
1672553245,4647.0,0.0,tlx_692_a_h_23
1672553250,4370.0,0.0,tlx_692_a_h_23
1672553255,3932.0,0.0,tlx_692_a_h_23
1672553260,4821.0,0.0,tlx_692_a_h_23
1672553265,4075.0,0.0,tlx_692_a_h_23
1672553270,4808.0,0.0,tlx_692_a_h_23
1672553275,4926.0,0.0,tlx_692_a_h_23
1672553280,4178.0,0.0,tlx_692_a_h_23
1672553285,4833.0,0.0,tlx_692_a_h_23
1672553290,3159.0,0.0,tlx_692_a_h_23
1672553295,3689.0,0.0,tlx_692_a_h_23
1672553300,3262.0,0.0,tlx_692_a_h_23
1672553305,4324.0,0.0,tlx_692_a_h_23
1672553310,4747.0,0.0,tlx_692_a_h_23
1672553315,3698.0,0.0,tlx_692_a_h_23
1672553320,4101.0,0.0,tlx_692_a_h_23
1672553325,4608.0,0.0,tlx_692_a_h_23
1672553330,4770.0,0.0,tlx_692_a_h_23
1672553335,3596.0,0.0,tlx_692_a_h_23
1672553340,3005.0,0.0,tlx_692_a_h_23
1672553345,3939.0,0.0,tlx_692_a_h_23
1672553350,3199.0,0.0,tlx_692_a_h_23
1672553355,4984.0,0.0,tlx_692_a_h_23
1672553360,4082.0,0.0,tlx_692_a_h_23
1672553365,4652.0,0.0,tlx_692_a_h_23
1672553370,4129.0,0.0,tlx_692_a_h_23
1672553375,3000.0,0.0,tlx_692_a_h_23
1672553380,3758.0,0.0,tlx_692_a_h_23
1672553385,3061.0,0.0,tlx_692_a_h_23
1672553390,3749.0,0.0,tlx_692_a_h_23
1672553395,4955.0,0.0,tlx_692_a_h_23
1672553400,3808.0,0.0,tlx_692_a_h_23
1672553405,4084.0,0.0,tlx_692_a_h_23
1672553410,3639.0,0.0,tlx_692_a_h_23
1672553415,3963.0,0.0,tlx_692_a_h_23
1672553420,4597.0,0.0,tlx_692_a_h_23
1672553425,4555.0,0.0,tlx_692_a_h_23
1672553430,4896.0,0.0,tlx_692_a_h_23
1672553435,4854.0,0.0,tlx_692_a_h_23
1672553440,3206.0,0.0,tlx_692_a_h_23
1672553445,3548.0,0.0,tlx_692_a_h_23
1672553450,3842.0,0.0,tlx_692_a_h_23
1672553455,4773.0,0.0,tlx_692_a_h_23
1672553460,4708.0,0.0,tlx_692_a_h_23
1672553465,4905.0,0.0,tlx_692_a_h_23
1672553470,4300.0,0.0,tlx_692_a_h_23
1672553475,3059.0,0.0,tlx_692_a_h_23
1672553480,4917.0,0.0,tlx_692_a_h_23
1672553485,3494.0,0.0,tlx_692_a_h_23
1672553490,4526.0,0.0,tlx_692_a_h_23
1672553495,3980.0,0.0,tlx_692_a_h_23
1672553500,4450.0,0.0,tlx_692_a_h_23
1672553505,3485.0,0.0,tlx_692_a_h_23
1672553510,3645.0,0.0,tlx_692_a_h_23
1672553515,4484.0,0.0,tlx_692_a_h_23
1672553520,4968.0,0.0,tlx_692_a_h_23
1672553525,4436.0,0.0,tlx_692_a_h_23
1672553530,4770.0,0.0,tlx_692_a_h_23
1672553535,4585.0,0.0,tlx_692_a_h_23
1672553540,4953.0,0.0,tlx_692_a_h_23
1672553545,4893.0,0.0,tlx_692_a_h_23
1672553550,3468.0,0.0,tlx_692_a_h_23
1672553555,3303.0,0.0,tlx_692_a_h_23
1672553560,4716.0,0.0,tlx_692_a_h_23
1672553565,4412.0,0.0,tlx_692_a_h_23
1672553570,4327.0,0.0,tlx_692_a_h_23
1672553575,4420.0,0.0,tlx_692_a_h_23
1672553580,3468.0,0.0,tlx_692_a_h_23
1672553585,4585.0,0.0,tlx_692_a_h_23
1672553590,4501.0,0.0,tlx_692_a_h_23
1672553595,3388.0,0.0,tlx_692_a_h_23
1672553600,3495.0,0.0,tlx_692_a_h_23
1672553605,3753.0,0.0,tlx_692_a_h_23
1672553610,3089.0,0.0,tlx_692_a_h_23
1672553615,4335.0,0.0,tlx_692_a_h_23
1672553620,3666.0,0.0,tlx_692_a_h_23
1672553625,4922.0,0.0,tlx_692_a_h_23
1672553630,3470.0,0.0,tlx_692_a_h_23
1672553635,3018.0,0.0,tlx_692_a_h_23
1672553640,4347.0,0.0,tlx_692_a_h_23
1672553645,4422.0,0.0,tlx_692_a_h_23
1672553650,4714.0,0.0,tlx_692_a_h_23
1672553655,3617.0,0.0,tlx_692_a_h_23
1672553660,3433.0,0.0,tlx_692_a_h_23
1672553665,4657.0,0.0,tlx_692_a_h_23
1672553670,3080.0,0.0,tlx_692_a_h_23
1672553675,4738.0,0.0,tlx_692_a_h_23
1672553680,3911.0,0.0,tlx_692_a_h_23
1672553685,4280.0,0.0,tlx_692_a_h_23
1672553690,4125.0,0.0,tlx_692_a_h_23
1672553695,3681.0,0.0,tlx_692_a_h_23
1672553700,3867.0,0.0,tlx_692_a_h_23
1672553705,3089.0,0.0,tlx_692_a_h_23
1672553710,3849.0,0.0,tlx_692_a_h_23
1672553715,3438.0,0.0,tlx_692_a_h_23
1672553720,4090.0,0.0,tlx_692_a_h_23
1672553725,4200.0,0.0,tlx_692_a_h_23
1672553730,3172.0,0.0,tlx_692_a_h_23
1672553735,4360.0,0.0,tlx_692_a_h_23
1672553740,4857.0,0.0,tlx_692_a_h_23
1672553745,4454.0,0.0,tlx_692_a_h_23
1672553750,4868.0,0.0,tlx_692_a_h_23
1672553755,4045.0,0.0,tlx_692_a_h_23
1672553760,4677.0,0.0,tlx_692_a_h_23
1672553765,4917.0,0.0,tlx_692_a_h_23
1672553770,4967.0,0.0,tlx_692_a_h_23
1672553775,4583.0,0.0,tlx_692_a_h_23
1672553780,4633.0,0.0,tlx_692_a_h_23
1672553785,4555.0,0.0,tlx_692_a_h_23
1672553790,4970.0,0.0,tlx_692_a_h_23
1672553795,3406.0,0.0,tlx_692_a_h_23
1672553800,4622.0,0.0,tlx_692_a_h_23
1672553805,4214.0,0.0,tlx_692_a_h_23
1672553810,4765.0,0.0,tlx_692_a_h_23
1672553815,3755.0,0.0,tlx_692_a_h_23
1672553820,3704.0,0.0,tlx_692_a_h_23
1672553825,4926.0,0.0,tlx_692_a_h_23
1672553830,4588.0,0.0,tlx_692_a_h_23
1672553835,3084.0,0.0,tlx_692_a_h_23
1672553840,4248.0,0.0,tlx_692_a_h_23
1672553845,4351.0,0.0,tlx_692_a_h_23
1672553850,4400.0,0.0,tlx_692_a_h_23
1672553855,4330.0,0.0,tlx_692_a_h_23
1672553860,3779.0,0.0,tlx_692_a_h_23
1672553865,3271.0,0.0,tlx_692_a_h_23
1672553870,4204.0,0.0,tlx_692_a_h_23
1672553875,4391.0,0.0,tlx_692_a_h_23
1672553880,4240.0,0.0,tlx_692_a_h_23
1672553885,4688.0,0.0,tlx_692_a_h_23
1672553890,3343.0,0.0,tlx_692_a_h_23
1672553895,3842.0,0.0,tlx_692_a_h_23
1672553900,3408.0,0.0,tlx_692_a_h_23
1672553905,3411.0,0.0,tlx_692_a_h_23
1672553910,3547.0,0.0,tlx_692_a_h_23
1672553915,3417.0,0.0,tlx_692_a_h_23
1672553920,4267.0,0.0,tlx_692_a_h_23
1672553925,3571.0,0.0,tlx_692_a_h_23
1672553930,4776.0,0.0,tlx_692_a_h_23
1672553935,3509.0,0.0,tlx_692_a_h_23
1672553940,4679.0,0.0,tlx_692_a_h_23
1672553945,3302.0,0.0,tlx_692_a_h_23
1672553950,3727.0,0.0,tlx_692_a_h_23
1672553955,4000.0,0.0,tlx_692_a_h_23
1672553960,4577.0,0.0,tlx_692_a_h_23
1672553965,3871.0,0.0,tlx_692_a_h_23
1672553970,3874.0,0.0,tlx_692_a_h_23
1672553975,3785.0,0.0,tlx_692_a_h_23
1672553980,3969.0,0.0,tlx_692_a_h_23
1672553985,3479.0,0.0,tlx_692_a_h_23
1672553990,3401.0,0.0,tlx_692_a_h_23
1672553995,4191.0,0.0,tlx_692_a_h_23
1672554000,4449.0,0.0,tlx_692_a_h_23
1672554005,4985.0,0.0,tlx_692_a_h_23
1672554010,4210.0,0.0,tlx_692_a_h_23
1672554015,3504.0,0.0,tlx_692_a_h_23
1672554020,3859.0,0.0,tlx_692_a_h_23
1672554025,4286.0,0.0,tlx_692_a_h_23
1672554030,4514.0,0.0,tlx_692_a_h_23
1672554035,4921.0,0.0,tlx_692_a_h_23
1672554040,3321.0,0.0,tlx_692_a_h_23
1672554045,3772.0,0.0,tlx_692_a_h_23
1672554050,4626.0,0.0,tlx_692_a_h_23
1672554055,4232.0,0.0,tlx_692_a_h_23
1672554060,3005.0,0.0,tlx_692_a_h_23
1672554065,3145.0,0.0,tlx_692_a_h_23
1672554070,3453.0,0.0,tlx_692_a_h_23
1672554075,3307.0,0.0,tlx_692_a_h_23
1672554080,3754.0,0.0,tlx_692_a_h_23
1672554085,3754.0,0.0,tlx_692_a_h_23
1672554090,3736.0,0.0,tlx_692_a_h_23
1672554095,3907.0,0.0,tlx_692_a_h_23
1672554100,3039.0,0.0,tlx_692_a_h_23
1672554105,4703.0,0.0,tlx_692_a_h_23
1672554110,4151.0,0.0,tlx_692_a_h_23
1672554115,4542.0,0.0,tlx_692_a_h_23
1672554120,3829.0,0.0,tlx_692_a_h_23
1672554125,4291.0,0.0,tlx_692_a_h_23
1672554130,3612.0,0.0,tlx_692_a_h_23
1672554135,3092.0,0.0,tlx_692_a_h_23
1672554140,4654.0,0.0,tlx_692_a_h_23
1672554145,3409.0,0.0,tlx_692_a_h_23
1672554150,3444.0,0.0,tlx_692_a_h_23
1672554155,3527.0,0.0,tlx_692_a_h_23
1672554160,3860.0,0.0,tlx_692_a_h_23
1672554165,4231.0,0.0,tlx_692_a_h_23
1672554170,4361.0,0.0,tlx_692_a_h_23
1672554175,4598.0,0.0,tlx_692_a_h_23
1672554180,3036.0,0.0,tlx_692_a_h_23
1672554185,4798.0,0.0,tlx_692_a_h_23
1672554190,4907.0,0.0,tlx_692_a_h_23
1672554195,3537.0,0.0,tlx_692_a_h_23
1672554200,3506.0,0.0,tlx_692_a_h_23
1672554205,4060.0,0.0,tlx_692_a_h_23
1672554210,4096.0,0.0,tlx_692_a_h_23
1672554215,4233.0,0.0,tlx_692_a_h_23
1672554220,3516.0,0.0,tlx_692_a_h_23
1672554225,4641.0,0.0,tlx_692_a_h_23
1672554230,3086.0,0.0,tlx_692_a_h_23
1672554235,3113.0,0.0,tlx_692_a_h_23
1672554240,4142.0,0.0,tlx_692_a_h_23
1672554245,3224.0,0.0,tlx_692_a_h_23
1672554250,4552.0,0.0,tlx_692_a_h_23
1672554255,3353.0,0.0,tlx_692_a_h_23
1672554260,3586.0,0.0,tlx_692_a_h_23
1672554265,3403.0,0.0,tlx_692_a_h_23
1672554270,3162.0,0.0,tlx_692_a_h_23
1672554275,3170.0,0.0,tlx_692_a_h_23
1672554280,4291.0,0.0,tlx_692_a_h_23
1672554285,4028.0,0.0,tlx_692_a_h_23
1672554290,4402.0,0.0,tlx_692_a_h_23
1672554295,3483.0,0.0,tlx_692_a_h_23
1672554300,4051.0,0.0,tlx_692_a_h_23
1672554305,4576.0,0.0,tlx_692_a_h_23
1672554310,3530.0,0.0,tlx_692_a_h_23
1672554315,3631.0,0.0,tlx_692_a_h_23
1672554320,3489.0,0.0,tlx_692_a_h_23
1672554325,4924.0,0.0,tlx_692_a_h_23
1672554330,4420.0,0.0,tlx_692_a_h_23
1672554335,3110.0,0.0,tlx_692_a_h_23
1672554340,3105.0,0.0,tlx_692_a_h_23
1672554345,3493.0,0.0,tlx_692_a_h_23
1672554350,3373.0,0.0,tlx_692_a_h_23
1672554355,3572.0,0.0,tlx_692_a_h_23
1672554360,3151.0,0.0,tlx_692_a_h_23
1672554365,4401.0,0.0,tlx_692_a_h_23
1672554370,3984.0,0.0,tlx_692_a_h_23
1672554375,4922.0,0.0,tlx_692_a_h_23
1672554380,3543.0,0.0,tlx_692_a_h_23
1672554385,4909.0,0.0,tlx_692_a_h_23
1672554390,3421.0,0.0,tlx_692_a_h_23
1672554395,3742.0,0.0,tlx_692_a_h_23
1672554400,4919.0,0.0,tlx_692_a_h_23
1672554405,4204.0,0.0,tlx_692_a_h_23
1672554410,4959.0,0.0,tlx_692_a_h_23
1672554415,3286.0,0.0,tlx_692_a_h_23
1672554420,3135.0,0.0,tlx_692_a_h_23
1672554425,3465.0,0.0,tlx_692_a_h_23
1672554430,3889.0,0.0,tlx_692_a_h_23
1672554435,4622.0,0.0,tlx_692_a_h_23
1672554440,3152.0,0.0,tlx_692_a_h_23
1672554445,4520.0,0.0,tlx_692_a_h_23
1672554450,3487.0,0.0,tlx_692_a_h_23
1672554455,3877.0,0.0,tlx_692_a_h_23
1672554460,4285.0,0.0,tlx_692_a_h_23
1672554465,4934.0,0.0,tlx_692_a_h_23
1672554470,4623.0,0.0,tlx_692_a_h_23
1672554475,4718.0,0.0,tlx_692_a_h_23
1672554480,4776.0,0.0,tlx_692_a_h_23
1672554485,3204.0,0.0,tlx_692_a_h_23
1672554490,4107.0,0.0,tlx_692_a_h_23
1672554495,3808.0,0.0,tlx_692_a_h_23
1672554500,3475.0,0.0,tlx_692_a_h_23
1672554505,3269.0,0.0,tlx_692_a_h_23
1672554510,4887.0,0.0,tlx_692_a_h_23
1672554515,3935.0,0.0,tlx_692_a_h_23
1672554520,3026.0,0.0,tlx_692_a_h_23
1672554525,3283.0,0.0,tlx_692_a_h_23
1672554530,3898.0,0.0,tlx_692_a_h_23
1672554535,3394.0,0.0,tlx_692_a_h_23
1672554540,3861.0,0.0,tlx_692_a_h_23
1672554545,4128.0,0.0,tlx_692_a_h_23
1672554550,4218.0,0.0,tlx_692_a_h_23
1672554555,4897.0,0.0,tlx_692_a_h_23
1672554560,4198.0,0.0,tlx_692_a_h_23
1672554565,3499.0,0.0,tlx_692_a_h_23
1672554570,3369.0,0.0,tlx_692_a_h_23
1672554575,4005.0,0.0,tlx_692_a_h_23
1672554580,3105.0,0.0,tlx_692_a_h_23
1672554585,4412.0,0.0,tlx_692_a_h_23
1672554590,3093.0,0.0,tlx_692_a_h_23
1672554595,3043.0,0.0,tlx_692_a_h_23
1672554600,4321.0,0.0,tlx_692_a_h_23
1672554605,4400.0,0.0,tlx_692_a_h_23
1672554610,3203.0,0.0,tlx_692_a_h_23
1672554615,4658.0,0.0,tlx_692_a_h_23
1672554620,4480.0,0.0,tlx_692_a_h_23
1672554625,3455.0,0.0,tlx_692_a_h_23
1672554630,3380.0,0.0,tlx_692_a_h_23
1672554635,3143.0,0.0,tlx_692_a_h_23
1672554640,3243.0,0.0,tlx_692_a_h_23
1672554645,4272.0,0.0,tlx_692_a_h_23
1672554650,3669.0,0.0,tlx_692_a_h_23
1672554655,4663.0,0.0,tlx_692_a_h_23
1672554660,3106.0,0.0,tlx_692_a_h_23
1672554665,4584.0,0.0,tlx_692_a_h_23
1672554670,4652.0,0.0,tlx_692_a_h_23
1672554675,3041.0,0.0,tlx_692_a_h_23
1672554680,3601.0,0.0,tlx_692_a_h_23
1672554685,4957.0,0.0,tlx_692_a_h_23
1672554690,3567.0,0.0,tlx_692_a_h_23
1672554695,4410.0,0.0,tlx_692_a_h_23
1672554700,4352.0,0.0,tlx_692_a_h_23
1672554705,4617.0,0.0,tlx_692_a_h_23
1672554710,3776.0,0.0,tlx_692_a_h_23
1672554715,3748.0,0.0,tlx_692_a_h_23
1672554720,3729.0,0.0,tlx_692_a_h_23
1672554725,3685.0,0.0,tlx_692_a_h_23
1672554730,4489.0,0.0,tlx_692_a_h_23
1672554735,3976.0,0.0,tlx_692_a_h_23
1672554740,3377.0,0.0,tlx_692_a_h_23
1672554745,3377.0,0.0,tlx_692_a_h_23
1672554750,3508.0,0.0,tlx_692_a_h_23
1672554755,3636.0,0.0,tlx_692_a_h_23
1672554760,4030.0,0.0,tlx_692_a_h_23
1672554765,4877.0,0.0,tlx_692_a_h_23
1672554770,3045.0,0.0,tlx_692_a_h_23
1672554775,3405.0,0.0,tlx_692_a_h_23
1672554780,4875.0,0.0,tlx_692_a_h_23
1672554785,3370.0,0.0,tlx_692_a_h_23
1672554790,3099.0,0.0,tlx_692_a_h_23
1672554795,3503.0,0.0,tlx_692_a_h_23
1672554800,4913.0,0.0,tlx_692_a_h_23
1672554805,4820.0,0.0,tlx_692_a_h_23
1672554810,3226.0,0.0,tlx_692_a_h_23
1672554815,4332.0,0.0,tlx_692_a_h_23
1672554820,4977.0,0.0,tlx_692_a_h_23
1672554825,3808.0,0.0,tlx_692_a_h_23
1672554830,4402.0,0.0,tlx_692_a_h_23
1672554835,3884.0,0.0,tlx_692_a_h_23
1672554840,3381.0,0.0,tlx_692_a_h_23
1672554845,3473.0,0.0,tlx_692_a_h_23
1672554850,4795.0,0.0,tlx_692_a_h_23
1672554855,4967.0,0.0,tlx_692_a_h_23
1672554860,4066.0,0.0,tlx_692_a_h_23
1672554865,3061.0,0.0,tlx_692_a_h_23
1672554870,4161.0,0.0,tlx_692_a_h_23
1672554875,3001.0,0.0,tlx_692_a_h_23
1672554880,4402.0,0.0,tlx_692_a_h_23
1672554885,4962.0,0.0,tlx_692_a_h_23
1672554890,3403.0,0.0,tlx_692_a_h_23
1672554895,4675.0,0.0,tlx_692_a_h_23
1672554900,4344.0,0.0,tlx_692_a_h_23
1672554905,4870.0,0.0,tlx_692_a_h_23
1672554910,3138.0,0.0,tlx_692_a_h_23
1672554915,3345.0,0.0,tlx_692_a_h_23
1672554920,4887.0,0.0,tlx_692_a_h_23
1672554925,4699.0,0.0,tlx_692_a_h_23
1672554930,3883.0,0.0,tlx_692_a_h_23
1672554935,4551.0,0.0,tlx_692_a_h_23
1672554940,3405.0,0.0,tlx_692_a_h_23
1672554945,3441.0,0.0,tlx_692_a_h_23
1672554950,4896.0,0.0,tlx_692_a_h_23
1672554955,4936.0,0.0,tlx_692_a_h_23
1672554960,4274.0,0.0,tlx_692_a_h_23
1672554965,4104.0,0.0,tlx_692_a_h_23
1672554970,4903.0,0.0,tlx_692_a_h_23
1672554975,4835.0,0.0,tlx_692_a_h_23
1672554980,4660.0,0.0,tlx_692_a_h_23
1672554985,3649.0,0.0,tlx_692_a_h_23
1672554990,3822.0,0.0,tlx_692_a_h_23
1672554995,3460.0,0.0,tlx_692_a_h_23
1672555000,3307.0,0.0,tlx_692_a_h_23
1672555005,3939.0,0.0,tlx_692_a_h_23
1672555010,4426.0,0.0,tlx_692_a_h_23
1672555015,3515.0,0.0,tlx_692_a_h_23
1672555020,3217.0,0.0,tlx_692_a_h_23
1672555025,4174.0,0.0,tlx_692_a_h_23
1672555030,3101.0,0.0,tlx_692_a_h_23
1672555035,4648.0,0.0,tlx_692_a_h_23
1672555040,3924.0,0.0,tlx_692_a_h_23
1672555045,3325.0,0.0,tlx_692_a_h_23
1672555050,4135.0,0.0,tlx_692_a_h_23
1672555055,4111.0,0.0,tlx_692_a_h_23
1672555060,3528.0,0.0,tlx_692_a_h_23
1672555065,3264.0,0.0,tlx_692_a_h_23
1672555070,4303.0,0.0,tlx_692_a_h_23
1672555075,3390.0,0.0,tlx_692_a_h_23
1672555080,3208.0,0.0,tlx_692_a_h_23
1672555085,4722.0,0.0,tlx_692_a_h_23
1672555090,4048.0,0.0,tlx_692_a_h_23
1672555095,3007.0,0.0,tlx_692_a_h_23
1672555100,3118.0,0.0,tlx_692_a_h_23
1672555105,4301.0,0.0,tlx_692_a_h_23
1672555110,3611.0,0.0,tlx_692_a_h_23
1672555115,3877.0,0.0,tlx_692_a_h_23
1672555120,4290.0,0.0,tlx_692_a_h_23
1672555125,3366.0,0.0,tlx_692_a_h_23
1672555130,3457.0,0.0,tlx_692_a_h_23
1672555135,3462.0,0.0,tlx_692_a_h_23
1672555140,4987.0,0.0,tlx_692_a_h_23
1672555145,4474.0,0.0,tlx_692_a_h_23
1672555150,3759.0,0.0,tlx_692_a_h_23
1672555155,4603.0,0.0,tlx_692_a_h_23
1672555160,3943.0,0.0,tlx_692_a_h_23
1672555165,3975.0,0.0,tlx_692_a_h_23
1672555170,3778.0,0.0,tlx_692_a_h_23
1672555175,3925.0,0.0,tlx_692_a_h_23
1672555180,3340.0,0.0,tlx_692_a_h_23
1672555185,3820.0,0.0,tlx_692_a_h_23
1672555190,4878.0,0.0,tlx_692_a_h_23
1672555195,3500.0,0.0,tlx_692_a_h_23
1672555200,4734.0,0.0,tlx_692_a_h_23
1672555205,4877.0,0.0,tlx_692_a_h_23
1672555210,3917.0,0.0,tlx_692_a_h_23
1672555215,3506.0,0.0,tlx_692_a_h_23
1672555220,3036.0,0.0,tlx_692_a_h_23
1672555225,4523.0,0.0,tlx_692_a_h_23
1672555230,4518.0,0.0,tlx_692_a_h_23
1672555235,3003.0,0.0,tlx_692_a_h_23
1672555240,4800.0,0.0,tlx_692_a_h_23
1672555245,3507.0,0.0,tlx_692_a_h_23
1672555250,4755.0,0.0,tlx_692_a_h_23
1672555255,4486.0,0.0,tlx_692_a_h_23
1672555260,3981.0,0.0,tlx_692_a_h_23
1672555265,3631.0,0.0,tlx_692_a_h_23
1672555270,3873.0,0.0,tlx_692_a_h_23
1672555275,4076.0,0.0,tlx_692_a_h_23
1672555280,3300.0,0.0,tlx_692_a_h_23
1672555285,4383.0,0.0,tlx_692_a_h_23
1672555290,3452.0,0.0,tlx_692_a_h_23
1672555295,4448.0,0.0,tlx_692_a_h_23
1672555300,3011.0,0.0,tlx_692_a_h_23
1672555305,3349.0,0.0,tlx_692_a_h_23
1672555310,4071.0,0.0,tlx_692_a_h_23
1672555315,3812.0,0.0,tlx_692_a_h_23
1672555320,4880.0,0.0,tlx_692_a_h_23
1672555325,3871.0,0.0,tlx_692_a_h_23
1672555330,3241.0,0.0,tlx_692_a_h_23
1672555335,4889.0,0.0,tlx_692_a_h_23
1672555340,3640.0,0.0,tlx_692_a_h_23
1672555345,4129.0,0.0,tlx_692_a_h_23
1672555350,3393.0,0.0,tlx_692_a_h_23
1672555355,4297.0,0.0,tlx_692_a_h_23
1672555360,3164.0,0.0,tlx_692_a_h_23
1672555365,3590.0,0.0,tlx_692_a_h_23
1672555370,3798.0,0.0,tlx_692_a_h_23
1672555375,3456.0,0.0,tlx_692_a_h_23
1672555380,3268.0,0.0,tlx_692_a_h_23
1672555385,3419.0,0.0,tlx_692_a_h_23
1672555390,4703.0,0.0,tlx_692_a_h_23
1672555395,4516.0,0.0,tlx_692_a_h_23
1672555400,3942.0,0.0,tlx_692_a_h_23
1672555405,3733.0,0.0,tlx_692_a_h_23
1672555410,4692.0,0.0,tlx_692_a_h_23
1672555415,4379.0,0.0,tlx_692_a_h_23
1672555420,4126.0,0.0,tlx_692_a_h_23
1672555425,3760.0,0.0,tlx_692_a_h_23
1672555430,4833.0,0.0,tlx_692_a_h_23
1672555435,3061.0,0.0,tlx_692_a_h_23
1672555440,3165.0,0.0,tlx_692_a_h_23
1672555445,4014.0,0.0,tlx_692_a_h_23
1672555450,3481.0,0.0,tlx_692_a_h_23
1672555455,3599.0,0.0,tlx_692_a_h_23
1672555460,4005.0,0.0,tlx_692_a_h_23
1672555465,3503.0,0.0,tlx_692_a_h_23
