Time,DER_611_c_34_Watts,DER_611_c_34_Vars,DER_611_c_34_loc
1672553370,3417.0,0.0,tlx_611_c_h_34
1672553375,4264.0,0.0,tlx_611_c_h_34
1672553380,4442.0,0.0,tlx_611_c_h_34
1672553385,3143.0,0.0,tlx_611_c_h_34
1672553390,4504.0,0.0,tlx_611_c_h_34
1672553395,4604.0,0.0,tlx_611_c_h_34
1672553400,4876.0,0.0,tlx_611_c_h_34
1672553405,3460.0,0.0,tlx_611_c_h_34
1672553410,4319.0,0.0,tlx_611_c_h_34
1672553415,3592.0,0.0,tlx_611_c_h_34
1672553420,3764.0,0.0,tlx_611_c_h_34
1672553425,3087.0,0.0,tlx_611_c_h_34
1672553430,4458.0,0.0,tlx_611_c_h_34
1672553435,4689.0,0.0,tlx_611_c_h_34
1672553440,4331.0,0.0,tlx_611_c_h_34
1672553445,3571.0,0.0,tlx_611_c_h_34
1672553450,4741.0,0.0,tlx_611_c_h_34
1672553455,4595.0,0.0,tlx_611_c_h_34
1672553460,4543.0,0.0,tlx_611_c_h_34
1672553465,3332.0,0.0,tlx_611_c_h_34
1672553470,4596.0,0.0,tlx_611_c_h_34
1672553475,3941.0,0.0,tlx_611_c_h_34
1672553480,3271.0,0.0,tlx_611_c_h_34
1672553485,4888.0,0.0,tlx_611_c_h_34
1672553490,3102.0,0.0,tlx_611_c_h_34
1672553495,3662.0,0.0,tlx_611_c_h_34
1672553500,4084.0,0.0,tlx_611_c_h_34
1672553505,4812.0,0.0,tlx_611_c_h_34
1672553510,3951.0,0.0,tlx_611_c_h_34
1672553515,4875.0,0.0,tlx_611_c_h_34
1672553520,3365.0,0.0,tlx_611_c_h_34
1672553525,3988.0,0.0,tlx_611_c_h_34
1672553530,4207.0,0.0,tlx_611_c_h_34
1672553535,3576.0,0.0,tlx_611_c_h_34
1672553540,3999.0,0.0,tlx_611_c_h_34
1672553545,4609.0,0.0,tlx_611_c_h_34
1672553550,4557.0,0.0,tlx_611_c_h_34
1672553555,3880.0,0.0,tlx_611_c_h_34
1672553560,4407.0,0.0,tlx_611_c_h_34
1672553565,4401.0,0.0,tlx_611_c_h_34
1672553570,3238.0,0.0,tlx_611_c_h_34
1672553575,4052.0,0.0,tlx_611_c_h_34
1672553580,3727.0,0.0,tlx_611_c_h_34
1672553585,3948.0,0.0,tlx_611_c_h_34
1672553590,4067.0,0.0,tlx_611_c_h_34
1672553595,4790.0,0.0,tlx_611_c_h_34
1672553600,4104.0,0.0,tlx_611_c_h_34
1672553605,3328.0,0.0,tlx_611_c_h_34
1672553610,3737.0,0.0,tlx_611_c_h_34
1672553615,3589.0,0.0,tlx_611_c_h_34
1672553620,4480.0,0.0,tlx_611_c_h_34
1672553625,3130.0,0.0,tlx_611_c_h_34
1672553630,4181.0,0.0,tlx_611_c_h_34
1672553635,4494.0,0.0,tlx_611_c_h_34
1672553640,3315.0,0.0,tlx_611_c_h_34
1672553645,4932.0,0.0,tlx_611_c_h_34
1672553650,4704.0,0.0,tlx_611_c_h_34
1672553655,4466.0,0.0,tlx_611_c_h_34
1672553660,4129.0,0.0,tlx_611_c_h_34
1672553665,3568.0,0.0,tlx_611_c_h_34
1672553670,4632.0,0.0,tlx_611_c_h_34
1672553675,3340.0,0.0,tlx_611_c_h_34
1672553680,3666.0,0.0,tlx_611_c_h_34
1672553685,4499.0,0.0,tlx_611_c_h_34
1672553690,3676.0,0.0,tlx_611_c_h_34
1672553695,3280.0,0.0,tlx_611_c_h_34
1672553700,4771.0,0.0,tlx_611_c_h_34
1672553705,3656.0,0.0,tlx_611_c_h_34
1672553710,4271.0,0.0,tlx_611_c_h_34
1672553715,4058.0,0.0,tlx_611_c_h_34
1672553720,4222.0,0.0,tlx_611_c_h_34
1672553725,4275.0,0.0,tlx_611_c_h_34
1672553730,4197.0,0.0,tlx_611_c_h_34
1672553735,4090.0,0.0,tlx_611_c_h_34
1672553740,3530.0,0.0,tlx_611_c_h_34
1672553745,4474.0,0.0,tlx_611_c_h_34
1672553750,3788.0,0.0,tlx_611_c_h_34
1672553755,3943.0,0.0,tlx_611_c_h_34
1672553760,4797.0,0.0,tlx_611_c_h_34
1672553765,3108.0,0.0,tlx_611_c_h_34
1672553770,3895.0,0.0,tlx_611_c_h_34
1672553775,4291.0,0.0,tlx_611_c_h_34
1672553780,4151.0,0.0,tlx_611_c_h_34
1672553785,3255.0,0.0,tlx_611_c_h_34
1672553790,3247.0,0.0,tlx_611_c_h_34
1672553795,3037.0,0.0,tlx_611_c_h_34
1672553800,4294.0,0.0,tlx_611_c_h_34
1672553805,4908.0,0.0,tlx_611_c_h_34
1672553810,4259.0,0.0,tlx_611_c_h_34
1672553815,3707.0,0.0,tlx_611_c_h_34
1672553820,4819.0,0.0,tlx_611_c_h_34
1672553825,3331.0,0.0,tlx_611_c_h_34
1672553830,3237.0,0.0,tlx_611_c_h_34
1672553835,4483.0,0.0,tlx_611_c_h_34
1672553840,4184.0,0.0,tlx_611_c_h_34
1672553845,3456.0,0.0,tlx_611_c_h_34
1672553850,4760.0,0.0,tlx_611_c_h_34
1672553855,4632.0,0.0,tlx_611_c_h_34
1672553860,3829.0,0.0,tlx_611_c_h_34
1672553865,3624.0,0.0,tlx_611_c_h_34
1672553870,4992.0,0.0,tlx_611_c_h_34
1672553875,4449.0,0.0,tlx_611_c_h_34
1672553880,4617.0,0.0,tlx_611_c_h_34
1672553885,3005.0,0.0,tlx_611_c_h_34
1672553890,4234.0,0.0,tlx_611_c_h_34
1672553895,3416.0,0.0,tlx_611_c_h_34
1672553900,4356.0,0.0,tlx_611_c_h_34
1672553905,3645.0,0.0,tlx_611_c_h_34
1672553910,4379.0,0.0,tlx_611_c_h_34
1672553915,4051.0,0.0,tlx_611_c_h_34
1672553920,3061.0,0.0,tlx_611_c_h_34
1672553925,3572.0,0.0,tlx_611_c_h_34
1672553930,3626.0,0.0,tlx_611_c_h_34
1672553935,4753.0,0.0,tlx_611_c_h_34
1672553940,3203.0,0.0,tlx_611_c_h_34
1672553945,3069.0,0.0,tlx_611_c_h_34
1672553950,4777.0,0.0,tlx_611_c_h_34
1672553955,3186.0,0.0,tlx_611_c_h_34
1672553960,4912.0,0.0,tlx_611_c_h_34
1672553965,4486.0,0.0,tlx_611_c_h_34
1672553970,4458.0,0.0,tlx_611_c_h_34
1672553975,3996.0,0.0,tlx_611_c_h_34
1672553980,3676.0,0.0,tlx_611_c_h_34
1672553985,4643.0,0.0,tlx_611_c_h_34
1672553990,4664.0,0.0,tlx_611_c_h_34
1672553995,4812.0,0.0,tlx_611_c_h_34
1672554000,3263.0,0.0,tlx_611_c_h_34
1672554005,3000.0,0.0,tlx_611_c_h_34
1672554010,3925.0,0.0,tlx_611_c_h_34
1672554015,3866.0,0.0,tlx_611_c_h_34
1672554020,4299.0,0.0,tlx_611_c_h_34
1672554025,4111.0,0.0,tlx_611_c_h_34
1672554030,4844.0,0.0,tlx_611_c_h_34
1672554035,4778.0,0.0,tlx_611_c_h_34
1672554040,4975.0,0.0,tlx_611_c_h_34
1672554045,4489.0,0.0,tlx_611_c_h_34
1672554050,3176.0,0.0,tlx_611_c_h_34
1672554055,3709.0,0.0,tlx_611_c_h_34
1672554060,3643.0,0.0,tlx_611_c_h_34
1672554065,3316.0,0.0,tlx_611_c_h_34
1672554070,3665.0,0.0,tlx_611_c_h_34
1672554075,4876.0,0.0,tlx_611_c_h_34
1672554080,3045.0,0.0,tlx_611_c_h_34
1672554085,4633.0,0.0,tlx_611_c_h_34
1672554090,4156.0,0.0,tlx_611_c_h_34
1672554095,4085.0,0.0,tlx_611_c_h_34
1672554100,4426.0,0.0,tlx_611_c_h_34
1672554105,3838.0,0.0,tlx_611_c_h_34
1672554110,3730.0,0.0,tlx_611_c_h_34
1672554115,4828.0,0.0,tlx_611_c_h_34
1672554120,3984.0,0.0,tlx_611_c_h_34
1672554125,4273.0,0.0,tlx_611_c_h_34
1672554130,4222.0,0.0,tlx_611_c_h_34
1672554135,4981.0,0.0,tlx_611_c_h_34
1672554140,4527.0,0.0,tlx_611_c_h_34
1672554145,3960.0,0.0,tlx_611_c_h_34
1672554150,4151.0,0.0,tlx_611_c_h_34
1672554155,4818.0,0.0,tlx_611_c_h_34
1672554160,4138.0,0.0,tlx_611_c_h_34
1672554165,3686.0,0.0,tlx_611_c_h_34
1672554170,4399.0,0.0,tlx_611_c_h_34
1672554175,3678.0,0.0,tlx_611_c_h_34
1672554180,4981.0,0.0,tlx_611_c_h_34
1672554185,3649.0,0.0,tlx_611_c_h_34
1672554190,3221.0,0.0,tlx_611_c_h_34
1672554195,4487.0,0.0,tlx_611_c_h_34
1672554200,4602.0,0.0,tlx_611_c_h_34
1672554205,4291.0,0.0,tlx_611_c_h_34
1672554210,3821.0,0.0,tlx_611_c_h_34
1672554215,3791.0,0.0,tlx_611_c_h_34
1672554220,4224.0,0.0,tlx_611_c_h_34
1672554225,3977.0,0.0,tlx_611_c_h_34
1672554230,3149.0,0.0,tlx_611_c_h_34
1672554235,4518.0,0.0,tlx_611_c_h_34
1672554240,3926.0,0.0,tlx_611_c_h_34
1672554245,3799.0,0.0,tlx_611_c_h_34
1672554250,3521.0,0.0,tlx_611_c_h_34
1672554255,4778.0,0.0,tlx_611_c_h_34
1672554260,3430.0,0.0,tlx_611_c_h_34
1672554265,3068.0,0.0,tlx_611_c_h_34
1672554270,3213.0,0.0,tlx_611_c_h_34
1672554275,4870.0,0.0,tlx_611_c_h_34
1672554280,4166.0,0.0,tlx_611_c_h_34
1672554285,3650.0,0.0,tlx_611_c_h_34
1672554290,3490.0,0.0,tlx_611_c_h_34
1672554295,3166.0,0.0,tlx_611_c_h_34
1672554300,3281.0,0.0,tlx_611_c_h_34
1672554305,4976.0,0.0,tlx_611_c_h_34
1672554310,4515.0,0.0,tlx_611_c_h_34
1672554315,3457.0,0.0,tlx_611_c_h_34
1672554320,4249.0,0.0,tlx_611_c_h_34
1672554325,4157.0,0.0,tlx_611_c_h_34
1672554330,4337.0,0.0,tlx_611_c_h_34
1672554335,4249.0,0.0,tlx_611_c_h_34
1672554340,4761.0,0.0,tlx_611_c_h_34
1672554345,3094.0,0.0,tlx_611_c_h_34
1672554350,4277.0,0.0,tlx_611_c_h_34
1672554355,4214.0,0.0,tlx_611_c_h_34
1672554360,4914.0,0.0,tlx_611_c_h_34
1672554365,3858.0,0.0,tlx_611_c_h_34
1672554370,3307.0,0.0,tlx_611_c_h_34
1672554375,3304.0,0.0,tlx_611_c_h_34
1672554380,4252.0,0.0,tlx_611_c_h_34
1672554385,3820.0,0.0,tlx_611_c_h_34
1672554390,3307.0,0.0,tlx_611_c_h_34
1672554395,3612.0,0.0,tlx_611_c_h_34
1672554400,3503.0,0.0,tlx_611_c_h_34
1672554405,3999.0,0.0,tlx_611_c_h_34
1672554410,4684.0,0.0,tlx_611_c_h_34
1672554415,4437.0,0.0,tlx_611_c_h_34
1672554420,4745.0,0.0,tlx_611_c_h_34
1672554425,4149.0,0.0,tlx_611_c_h_34
1672554430,4261.0,0.0,tlx_611_c_h_34
1672554435,3391.0,0.0,tlx_611_c_h_34
1672554440,4286.0,0.0,tlx_611_c_h_34
1672554445,3588.0,0.0,tlx_611_c_h_34
1672554450,4828.0,0.0,tlx_611_c_h_34
1672554455,3553.0,0.0,tlx_611_c_h_34
1672554460,4429.0,0.0,tlx_611_c_h_34
1672554465,4465.0,0.0,tlx_611_c_h_34
1672554470,3133.0,0.0,tlx_611_c_h_34
1672554475,4450.0,0.0,tlx_611_c_h_34
1672554480,3923.0,0.0,tlx_611_c_h_34
1672554485,4610.0,0.0,tlx_611_c_h_34
1672554490,3216.0,0.0,tlx_611_c_h_34
1672554495,4186.0,0.0,tlx_611_c_h_34
1672554500,3560.0,0.0,tlx_611_c_h_34
1672554505,3106.0,0.0,tlx_611_c_h_34
1672554510,3420.0,0.0,tlx_611_c_h_34
1672554515,3816.0,0.0,tlx_611_c_h_34
1672554520,4524.0,0.0,tlx_611_c_h_34
1672554525,4552.0,0.0,tlx_611_c_h_34
1672554530,4111.0,0.0,tlx_611_c_h_34
1672554535,3533.0,0.0,tlx_611_c_h_34
1672554540,4118.0,0.0,tlx_611_c_h_34
1672554545,3015.0,0.0,tlx_611_c_h_34
1672554550,3775.0,0.0,tlx_611_c_h_34
1672554555,4648.0,0.0,tlx_611_c_h_34
1672554560,3857.0,0.0,tlx_611_c_h_34
1672554565,4222.0,0.0,tlx_611_c_h_34
1672554570,3075.0,0.0,tlx_611_c_h_34
1672554575,4966.0,0.0,tlx_611_c_h_34
1672554580,3372.0,0.0,tlx_611_c_h_34
1672554585,4717.0,0.0,tlx_611_c_h_34
1672554590,3283.0,0.0,tlx_611_c_h_34
1672554595,4578.0,0.0,tlx_611_c_h_34
1672554600,3255.0,0.0,tlx_611_c_h_34
1672554605,3607.0,0.0,tlx_611_c_h_34
1672554610,4525.0,0.0,tlx_611_c_h_34
1672554615,4712.0,0.0,tlx_611_c_h_34
1672554620,4537.0,0.0,tlx_611_c_h_34
1672554625,4770.0,0.0,tlx_611_c_h_34
1672554630,4904.0,0.0,tlx_611_c_h_34
1672554635,3879.0,0.0,tlx_611_c_h_34
1672554640,4494.0,0.0,tlx_611_c_h_34
1672554645,3588.0,0.0,tlx_611_c_h_34
1672554650,4205.0,0.0,tlx_611_c_h_34
1672554655,4812.0,0.0,tlx_611_c_h_34
1672554660,3180.0,0.0,tlx_611_c_h_34
1672554665,3162.0,0.0,tlx_611_c_h_34
1672554670,3725.0,0.0,tlx_611_c_h_34
1672554675,4954.0,0.0,tlx_611_c_h_34
1672554680,4665.0,0.0,tlx_611_c_h_34
1672554685,3508.0,0.0,tlx_611_c_h_34
1672554690,4778.0,0.0,tlx_611_c_h_34
1672554695,3487.0,0.0,tlx_611_c_h_34
1672554700,4879.0,0.0,tlx_611_c_h_34
1672554705,4876.0,0.0,tlx_611_c_h_34
1672554710,4160.0,0.0,tlx_611_c_h_34
1672554715,4259.0,0.0,tlx_611_c_h_34
1672554720,4523.0,0.0,tlx_611_c_h_34
1672554725,4536.0,0.0,tlx_611_c_h_34
1672554730,3648.0,0.0,tlx_611_c_h_34
1672554735,4325.0,0.0,tlx_611_c_h_34
1672554740,3877.0,0.0,tlx_611_c_h_34
1672554745,4845.0,0.0,tlx_611_c_h_34
1672554750,4630.0,0.0,tlx_611_c_h_34
1672554755,3536.0,0.0,tlx_611_c_h_34
1672554760,3342.0,0.0,tlx_611_c_h_34
1672554765,3364.0,0.0,tlx_611_c_h_34
1672554770,4407.0,0.0,tlx_611_c_h_34
1672554775,4994.0,0.0,tlx_611_c_h_34
1672554780,4082.0,0.0,tlx_611_c_h_34
1672554785,4550.0,0.0,tlx_611_c_h_34
1672554790,3439.0,0.0,tlx_611_c_h_34
1672554795,3624.0,0.0,tlx_611_c_h_34
1672554800,3165.0,0.0,tlx_611_c_h_34
1672554805,4138.0,0.0,tlx_611_c_h_34
1672554810,3500.0,0.0,tlx_611_c_h_34
1672554815,4218.0,0.0,tlx_611_c_h_34
1672554820,4712.0,0.0,tlx_611_c_h_34
1672554825,3335.0,0.0,tlx_611_c_h_34
1672554830,4771.0,0.0,tlx_611_c_h_34
1672554835,4172.0,0.0,tlx_611_c_h_34
1672554840,4468.0,0.0,tlx_611_c_h_34
1672554845,4373.0,0.0,tlx_611_c_h_34
1672554850,3926.0,0.0,tlx_611_c_h_34
1672554855,4214.0,0.0,tlx_611_c_h_34
1672554860,4447.0,0.0,tlx_611_c_h_34
1672554865,3885.0,0.0,tlx_611_c_h_34
1672554870,4577.0,0.0,tlx_611_c_h_34
1672554875,3404.0,0.0,tlx_611_c_h_34
1672554880,3768.0,0.0,tlx_611_c_h_34
1672554885,3344.0,0.0,tlx_611_c_h_34
1672554890,3702.0,0.0,tlx_611_c_h_34
1672554895,4780.0,0.0,tlx_611_c_h_34
1672554900,3076.0,0.0,tlx_611_c_h_34
1672554905,3693.0,0.0,tlx_611_c_h_34
1672554910,3435.0,0.0,tlx_611_c_h_34
1672554915,4686.0,0.0,tlx_611_c_h_34
1672554920,4111.0,0.0,tlx_611_c_h_34
1672554925,4123.0,0.0,tlx_611_c_h_34
1672554930,3519.0,0.0,tlx_611_c_h_34
1672554935,3638.0,0.0,tlx_611_c_h_34
1672554940,4857.0,0.0,tlx_611_c_h_34
1672554945,4950.0,0.0,tlx_611_c_h_34
1672554950,3546.0,0.0,tlx_611_c_h_34
1672554955,4843.0,0.0,tlx_611_c_h_34
1672554960,4860.0,0.0,tlx_611_c_h_34
1672554965,3188.0,0.0,tlx_611_c_h_34
1672554970,4178.0,0.0,tlx_611_c_h_34
1672554975,4988.0,0.0,tlx_611_c_h_34
1672554980,4637.0,0.0,tlx_611_c_h_34
1672554985,4494.0,0.0,tlx_611_c_h_34
1672554990,3698.0,0.0,tlx_611_c_h_34
1672554995,4070.0,0.0,tlx_611_c_h_34
1672555000,3771.0,0.0,tlx_611_c_h_34
1672555005,4935.0,0.0,tlx_611_c_h_34
1672555010,4401.0,0.0,tlx_611_c_h_34
1672555015,4251.0,0.0,tlx_611_c_h_34
1672555020,4266.0,0.0,tlx_611_c_h_34
1672555025,3714.0,0.0,tlx_611_c_h_34
1672555030,4745.0,0.0,tlx_611_c_h_34
1672555035,4135.0,0.0,tlx_611_c_h_34
1672555040,4817.0,0.0,tlx_611_c_h_34
1672555045,3474.0,0.0,tlx_611_c_h_34
1672555050,4254.0,0.0,tlx_611_c_h_34
1672555055,4893.0,0.0,tlx_611_c_h_34
1672555060,3168.0,0.0,tlx_611_c_h_34
1672555065,4744.0,0.0,tlx_611_c_h_34
1672555070,4555.0,0.0,tlx_611_c_h_34
1672555075,4811.0,0.0,tlx_611_c_h_34
1672555080,3005.0,0.0,tlx_611_c_h_34
1672555085,4087.0,0.0,tlx_611_c_h_34
1672555090,3246.0,0.0,tlx_611_c_h_34
1672555095,4476.0,0.0,tlx_611_c_h_34
1672555100,3970.0,0.0,tlx_611_c_h_34
1672555105,4743.0,0.0,tlx_611_c_h_34
1672555110,4537.0,0.0,tlx_611_c_h_34
1672555115,3649.0,0.0,tlx_611_c_h_34
1672555120,3153.0,0.0,tlx_611_c_h_34
1672555125,3382.0,0.0,tlx_611_c_h_34
1672555130,3368.0,0.0,tlx_611_c_h_34
1672555135,3455.0,0.0,tlx_611_c_h_34
1672555140,4708.0,0.0,tlx_611_c_h_34
1672555145,4124.0,0.0,tlx_611_c_h_34
1672555150,3307.0,0.0,tlx_611_c_h_34
1672555155,3723.0,0.0,tlx_611_c_h_34
1672555160,4398.0,0.0,tlx_611_c_h_34
1672555165,4132.0,0.0,tlx_611_c_h_34
1672555170,3076.0,0.0,tlx_611_c_h_34
1672555175,3604.0,0.0,tlx_611_c_h_34
1672555180,3254.0,0.0,tlx_611_c_h_34
1672555185,4915.0,0.0,tlx_611_c_h_34
1672555190,4254.0,0.0,tlx_611_c_h_34
1672555195,4510.0,0.0,tlx_611_c_h_34
1672555200,3182.0,0.0,tlx_611_c_h_34
1672555205,4831.0,0.0,tlx_611_c_h_34
1672555210,4833.0,0.0,tlx_611_c_h_34
1672555215,3791.0,0.0,tlx_611_c_h_34
1672555220,4645.0,0.0,tlx_611_c_h_34
1672555225,3918.0,0.0,tlx_611_c_h_34
1672555230,4160.0,0.0,tlx_611_c_h_34
1672555235,4282.0,0.0,tlx_611_c_h_34
1672555240,4514.0,0.0,tlx_611_c_h_34
1672555245,3021.0,0.0,tlx_611_c_h_34
1672555250,4295.0,0.0,tlx_611_c_h_34
1672555255,3148.0,0.0,tlx_611_c_h_34
1672555260,3407.0,0.0,tlx_611_c_h_34
1672555265,4655.0,0.0,tlx_611_c_h_34
1672555270,3501.0,0.0,tlx_611_c_h_34
1672555275,4319.0,0.0,tlx_611_c_h_34
1672555280,4819.0,0.0,tlx_611_c_h_34
1672555285,4960.0,0.0,tlx_611_c_h_34
1672555290,3042.0,0.0,tlx_611_c_h_34
1672555295,4128.0,0.0,tlx_611_c_h_34
1672555300,4026.0,0.0,tlx_611_c_h_34
1672555305,4281.0,0.0,tlx_611_c_h_34
1672555310,4743.0,0.0,tlx_611_c_h_34
1672555315,3954.0,0.0,tlx_611_c_h_34
1672555320,3623.0,0.0,tlx_611_c_h_34
1672555325,4106.0,0.0,tlx_611_c_h_34
1672555330,4515.0,0.0,tlx_611_c_h_34
1672555335,3502.0,0.0,tlx_611_c_h_34
1672555340,3186.0,0.0,tlx_611_c_h_34
1672555345,4340.0,0.0,tlx_611_c_h_34
1672555350,4122.0,0.0,tlx_611_c_h_34
1672555355,4362.0,0.0,tlx_611_c_h_34
1672555360,3565.0,0.0,tlx_611_c_h_34
1672555365,4700.0,0.0,tlx_611_c_h_34
1672555370,4846.0,0.0,tlx_611_c_h_34
1672555375,4833.0,0.0,tlx_611_c_h_34
1672555380,3661.0,0.0,tlx_611_c_h_34
1672555385,3458.0,0.0,tlx_611_c_h_34
1672555390,3518.0,0.0,tlx_611_c_h_34
1672555395,4432.0,0.0,tlx_611_c_h_34
1672555400,3512.0,0.0,tlx_611_c_h_34
1672555405,4766.0,0.0,tlx_611_c_h_34
1672555410,4668.0,0.0,tlx_611_c_h_34
1672555415,3943.0,0.0,tlx_611_c_h_34
1672555420,3483.0,0.0,tlx_611_c_h_34
1672555425,4230.0,0.0,tlx_611_c_h_34
1672555430,4653.0,0.0,tlx_611_c_h_34
1672555435,3869.0,0.0,tlx_611_c_h_34
1672555440,3127.0,0.0,tlx_611_c_h_34
1672555445,3214.0,0.0,tlx_611_c_h_34
1672555450,3245.0,0.0,tlx_611_c_h_34
1672555455,3745.0,0.0,tlx_611_c_h_34
1672555460,3417.0,0.0,tlx_611_c_h_34
1672555465,3319.0,0.0,tlx_611_c_h_34
