Time,DER_652_a_31_Watts,DER_652_a_31_Vars,DER_652_a_31_loc
1672553300,-4423.02,0.0,tlx_652_a_h_31
1672553305,-4423.02,0.0,tlx_652_a_h_31
1672553310,-4423.02,0.0,tlx_652_a_h_31
1672553315,-4423.02,0.0,tlx_652_a_h_31
1672553320,-4423.02,0.0,tlx_652_a_h_31
1672553325,-4423.02,0.0,tlx_652_a_h_31
1672553330,-4423.02,0.0,tlx_652_a_h_31
1672553335,0.0,0.0,tlx_652_a_h_31
1672553340,0.0,0.0,tlx_652_a_h_31
1672553345,0.0,0.0,tlx_652_a_h_31
1672553350,0.0,0.0,tlx_652_a_h_31
1672553355,0.0,0.0,tlx_652_a_h_31
1672553360,0.0,0.0,tlx_652_a_h_31
1672553365,0.0,0.0,tlx_652_a_h_31
1672553370,0.0,0.0,tlx_652_a_h_31
1672553375,0.0,0.0,tlx_652_a_h_31
1672553380,0.0,0.0,tlx_652_a_h_31
1672553385,0.0,0.0,tlx_652_a_h_31
1672553390,0.0,0.0,tlx_652_a_h_31
1672553395,0.0,0.0,tlx_652_a_h_31
1672553400,0.0,0.0,tlx_652_a_h_31
1672553405,0.0,0.0,tlx_652_a_h_31
1672553410,0.0,0.0,tlx_652_a_h_31
1672553415,0.0,0.0,tlx_652_a_h_31
1672553420,0.0,0.0,tlx_652_a_h_31
1672553425,0.0,0.0,tlx_652_a_h_31
1672553430,0.0,0.0,tlx_652_a_h_31
1672553435,0.0,0.0,tlx_652_a_h_31
1672553440,0.0,0.0,tlx_652_a_h_31
1672553445,0.0,0.0,tlx_652_a_h_31
1672553450,0.0,0.0,tlx_652_a_h_31
1672553455,0.0,0.0,tlx_652_a_h_31
1672553460,0.0,0.0,tlx_652_a_h_31
1672553465,0.0,0.0,tlx_652_a_h_31
1672553470,0.0,0.0,tlx_652_a_h_31
1672553475,0.0,0.0,tlx_652_a_h_31
1672553480,0.0,0.0,tlx_652_a_h_31
1672553485,0.0,0.0,tlx_652_a_h_31
1672553490,0.0,0.0,tlx_652_a_h_31
1672553495,0.0,0.0,tlx_652_a_h_31
1672553500,0.0,0.0,tlx_652_a_h_31
1672553505,0.0,0.0,tlx_652_a_h_31
1672553510,0.0,0.0,tlx_652_a_h_31
1672553515,0.0,0.0,tlx_652_a_h_31
1672553520,0.0,0.0,tlx_652_a_h_31
1672553525,0.0,0.0,tlx_652_a_h_31
1672553530,0.0,0.0,tlx_652_a_h_31
1672553535,0.0,0.0,tlx_652_a_h_31
1672553540,0.0,0.0,tlx_652_a_h_31
1672553545,0.0,0.0,tlx_652_a_h_31
1672553550,0.0,0.0,tlx_652_a_h_31
1672553555,0.0,0.0,tlx_652_a_h_31
1672553560,0.0,0.0,tlx_652_a_h_31
1672553565,0.0,0.0,tlx_652_a_h_31
1672553570,0.0,0.0,tlx_652_a_h_31
1672553575,0.0,0.0,tlx_652_a_h_31
1672553580,0.0,0.0,tlx_652_a_h_31
1672553585,0.0,0.0,tlx_652_a_h_31
1672553590,0.0,0.0,tlx_652_a_h_31
1672553595,0.0,0.0,tlx_652_a_h_31
1672553600,0.0,0.0,tlx_652_a_h_31
1672553605,0.0,0.0,tlx_652_a_h_31
1672553610,0.0,0.0,tlx_652_a_h_31
1672553615,0.0,0.0,tlx_652_a_h_31
1672553620,0.0,0.0,tlx_652_a_h_31
1672553625,0.0,0.0,tlx_652_a_h_31
1672553630,0.0,0.0,tlx_652_a_h_31
1672553635,0.0,0.0,tlx_652_a_h_31
1672553640,0.0,0.0,tlx_652_a_h_31
1672553645,0.0,0.0,tlx_652_a_h_31
1672553650,0.0,0.0,tlx_652_a_h_31
1672553655,0.0,0.0,tlx_652_a_h_31
1672553660,0.0,0.0,tlx_652_a_h_31
1672553665,0.0,0.0,tlx_652_a_h_31
1672553670,0.0,0.0,tlx_652_a_h_31
1672553675,0.0,0.0,tlx_652_a_h_31
1672553680,0.0,0.0,tlx_652_a_h_31
1672553685,0.0,0.0,tlx_652_a_h_31
1672553690,0.0,0.0,tlx_652_a_h_31
1672553695,0.0,0.0,tlx_652_a_h_31
1672553700,0.0,0.0,tlx_652_a_h_31
1672553705,0.0,0.0,tlx_652_a_h_31
1672553710,0.0,0.0,tlx_652_a_h_31
1672553715,0.0,0.0,tlx_652_a_h_31
1672553720,0.0,0.0,tlx_652_a_h_31
1672553725,0.0,0.0,tlx_652_a_h_31
1672553730,0.0,0.0,tlx_652_a_h_31
1672553735,0.0,0.0,tlx_652_a_h_31
1672553740,0.0,0.0,tlx_652_a_h_31
1672553745,0.0,0.0,tlx_652_a_h_31
1672553750,0.0,0.0,tlx_652_a_h_31
1672553755,0.0,0.0,tlx_652_a_h_31
1672553760,0.0,0.0,tlx_652_a_h_31
1672553765,0.0,0.0,tlx_652_a_h_31
1672553770,0.0,0.0,tlx_652_a_h_31
1672553775,0.0,0.0,tlx_652_a_h_31
1672553780,0.0,0.0,tlx_652_a_h_31
1672553785,0.0,0.0,tlx_652_a_h_31
1672553790,0.0,0.0,tlx_652_a_h_31
1672553795,0.0,0.0,tlx_652_a_h_31
1672553800,0.0,0.0,tlx_652_a_h_31
1672553805,0.0,0.0,tlx_652_a_h_31
1672553810,0.0,0.0,tlx_652_a_h_31
1672553815,0.0,0.0,tlx_652_a_h_31
1672553820,0.0,0.0,tlx_652_a_h_31
1672553825,0.0,0.0,tlx_652_a_h_31
1672553830,0.0,0.0,tlx_652_a_h_31
1672553835,0.0,0.0,tlx_652_a_h_31
1672553840,0.0,0.0,tlx_652_a_h_31
1672553845,0.0,0.0,tlx_652_a_h_31
1672553850,0.0,0.0,tlx_652_a_h_31
1672553855,0.0,0.0,tlx_652_a_h_31
1672553860,0.0,0.0,tlx_652_a_h_31
1672553865,0.0,0.0,tlx_652_a_h_31
1672553870,0.0,0.0,tlx_652_a_h_31
1672553875,0.0,0.0,tlx_652_a_h_31
1672553880,0.0,0.0,tlx_652_a_h_31
1672553885,0.0,0.0,tlx_652_a_h_31
1672553890,0.0,0.0,tlx_652_a_h_31
1672553895,0.0,0.0,tlx_652_a_h_31
1672553900,0.0,0.0,tlx_652_a_h_31
1672553905,0.0,0.0,tlx_652_a_h_31
1672553910,0.0,0.0,tlx_652_a_h_31
1672553915,0.0,0.0,tlx_652_a_h_31
1672553920,0.0,0.0,tlx_652_a_h_31
1672553925,0.0,0.0,tlx_652_a_h_31
1672553930,0.0,0.0,tlx_652_a_h_31
1672553935,0.0,0.0,tlx_652_a_h_31
1672553940,0.0,0.0,tlx_652_a_h_31
1672553945,0.0,0.0,tlx_652_a_h_31
1672553950,0.0,0.0,tlx_652_a_h_31
1672553955,0.0,0.0,tlx_652_a_h_31
1672553960,0.0,0.0,tlx_652_a_h_31
1672553965,0.0,0.0,tlx_652_a_h_31
1672553970,0.0,0.0,tlx_652_a_h_31
1672553975,0.0,0.0,tlx_652_a_h_31
1672553980,0.0,0.0,tlx_652_a_h_31
1672553985,0.0,0.0,tlx_652_a_h_31
1672553990,0.0,0.0,tlx_652_a_h_31
1672553995,-4430.34,0.0,tlx_652_a_h_31
1672554000,-4430.34,0.0,tlx_652_a_h_31
1672554005,-4430.34,0.0,tlx_652_a_h_31
1672554010,-4430.34,0.0,tlx_652_a_h_31
1672554015,-4430.34,0.0,tlx_652_a_h_31
1672554020,-4430.34,0.0,tlx_652_a_h_31
1672554025,-4430.34,0.0,tlx_652_a_h_31
1672554030,-4430.34,0.0,tlx_652_a_h_31
1672554035,-4430.34,0.0,tlx_652_a_h_31
1672554040,-4430.34,0.0,tlx_652_a_h_31
1672554045,-4430.34,0.0,tlx_652_a_h_31
1672554050,-4430.34,0.0,tlx_652_a_h_31
1672554055,-4427.27,0.0,tlx_652_a_h_31
1672554060,-4427.27,0.0,tlx_652_a_h_31
1672554065,-4427.27,0.0,tlx_652_a_h_31
1672554070,-4427.27,0.0,tlx_652_a_h_31
1672554075,-4427.27,0.0,tlx_652_a_h_31
1672554080,-4427.27,0.0,tlx_652_a_h_31
1672554085,-4427.27,0.0,tlx_652_a_h_31
1672554090,-4427.27,0.0,tlx_652_a_h_31
1672554095,-4427.27,0.0,tlx_652_a_h_31
1672554100,-4427.27,0.0,tlx_652_a_h_31
1672554105,-4427.27,0.0,tlx_652_a_h_31
1672554110,-4427.27,0.0,tlx_652_a_h_31
1672554115,-4429.42,0.0,tlx_652_a_h_31
1672554120,-4429.42,0.0,tlx_652_a_h_31
1672554125,-4429.42,0.0,tlx_652_a_h_31
1672554130,-4429.42,0.0,tlx_652_a_h_31
1672554135,-4429.42,0.0,tlx_652_a_h_31
1672554140,-4429.42,0.0,tlx_652_a_h_31
1672554145,-4429.42,0.0,tlx_652_a_h_31
1672554150,-4429.42,0.0,tlx_652_a_h_31
1672554155,-4429.42,0.0,tlx_652_a_h_31
1672554160,-4429.42,0.0,tlx_652_a_h_31
1672554165,-4429.42,0.0,tlx_652_a_h_31
1672554170,-4429.42,0.0,tlx_652_a_h_31
1672554175,-4431.63,0.0,tlx_652_a_h_31
1672554180,-4431.63,0.0,tlx_652_a_h_31
1672554185,-4431.63,0.0,tlx_652_a_h_31
1672554190,-4431.63,0.0,tlx_652_a_h_31
1672554195,-4431.63,0.0,tlx_652_a_h_31
1672554200,-4431.63,0.0,tlx_652_a_h_31
1672554205,-4431.63,0.0,tlx_652_a_h_31
1672554210,-4431.63,0.0,tlx_652_a_h_31
1672554215,-4431.63,0.0,tlx_652_a_h_31
1672554220,-4431.63,0.0,tlx_652_a_h_31
1672554225,-4431.63,0.0,tlx_652_a_h_31
1672554230,-4431.63,0.0,tlx_652_a_h_31
1672554235,-4430.08,0.0,tlx_652_a_h_31
1672554240,-4430.08,0.0,tlx_652_a_h_31
1672554245,-4430.08,0.0,tlx_652_a_h_31
1672554250,-4430.08,0.0,tlx_652_a_h_31
1672554255,-4430.08,0.0,tlx_652_a_h_31
1672554260,-4430.08,0.0,tlx_652_a_h_31
1672554265,-4430.08,0.0,tlx_652_a_h_31
1672554270,-4430.08,0.0,tlx_652_a_h_31
1672554275,-4430.08,0.0,tlx_652_a_h_31
1672554280,-4430.08,0.0,tlx_652_a_h_31
1672554285,-4430.08,0.0,tlx_652_a_h_31
1672554290,-4430.08,0.0,tlx_652_a_h_31
1672554295,-4434.42,0.0,tlx_652_a_h_31
1672554300,-4434.42,0.0,tlx_652_a_h_31
1672554305,-4434.42,0.0,tlx_652_a_h_31
1672554310,-4434.42,0.0,tlx_652_a_h_31
1672554315,-4434.42,0.0,tlx_652_a_h_31
1672554320,-4434.42,0.0,tlx_652_a_h_31
1672554325,-4434.42,0.0,tlx_652_a_h_31
1672554330,-4434.42,0.0,tlx_652_a_h_31
1672554335,-4434.42,0.0,tlx_652_a_h_31
1672554340,-4434.42,0.0,tlx_652_a_h_31
1672554345,-4434.42,0.0,tlx_652_a_h_31
1672554350,-4434.42,0.0,tlx_652_a_h_31
1672554355,-4439.57,0.0,tlx_652_a_h_31
1672554360,-4439.57,0.0,tlx_652_a_h_31
1672554365,-4439.57,0.0,tlx_652_a_h_31
1672554370,-4439.57,0.0,tlx_652_a_h_31
1672554375,-4439.57,0.0,tlx_652_a_h_31
1672554380,-4439.57,0.0,tlx_652_a_h_31
1672554385,-4439.57,0.0,tlx_652_a_h_31
1672554390,-4439.57,0.0,tlx_652_a_h_31
1672554395,-4439.57,0.0,tlx_652_a_h_31
1672554400,-4439.57,0.0,tlx_652_a_h_31
1672554405,-4439.57,0.0,tlx_652_a_h_31
1672554410,-4439.57,0.0,tlx_652_a_h_31
1672554415,-4434.16,0.0,tlx_652_a_h_31
1672554420,-4434.16,0.0,tlx_652_a_h_31
1672554425,-4434.16,0.0,tlx_652_a_h_31
1672554430,-4434.16,0.0,tlx_652_a_h_31
1672554435,-4434.16,0.0,tlx_652_a_h_31
1672554440,-4434.16,0.0,tlx_652_a_h_31
1672554445,-4434.16,0.0,tlx_652_a_h_31
1672554450,-4434.16,0.0,tlx_652_a_h_31
1672554455,-4434.16,0.0,tlx_652_a_h_31
1672554460,-4434.16,0.0,tlx_652_a_h_31
1672554465,-4434.16,0.0,tlx_652_a_h_31
1672554470,-4434.16,0.0,tlx_652_a_h_31
1672554475,-4439.33,0.0,tlx_652_a_h_31
1672554480,-4439.33,0.0,tlx_652_a_h_31
1672554485,-4439.33,0.0,tlx_652_a_h_31
1672554490,-4439.33,0.0,tlx_652_a_h_31
1672554495,-4439.33,0.0,tlx_652_a_h_31
1672554500,-4439.33,0.0,tlx_652_a_h_31
1672554505,-4439.33,0.0,tlx_652_a_h_31
1672554510,-4439.33,0.0,tlx_652_a_h_31
1672554515,-4439.33,0.0,tlx_652_a_h_31
1672554520,-4439.33,0.0,tlx_652_a_h_31
1672554525,-4439.33,0.0,tlx_652_a_h_31
1672554530,-4439.33,0.0,tlx_652_a_h_31
1672554535,-4433.37,0.0,tlx_652_a_h_31
1672554540,-4433.37,0.0,tlx_652_a_h_31
1672554545,-4433.37,0.0,tlx_652_a_h_31
1672554550,-4433.37,0.0,tlx_652_a_h_31
1672554555,-4433.37,0.0,tlx_652_a_h_31
1672554560,-4433.37,0.0,tlx_652_a_h_31
1672554565,-4433.37,0.0,tlx_652_a_h_31
1672554570,-4433.37,0.0,tlx_652_a_h_31
1672554575,-4433.37,0.0,tlx_652_a_h_31
1672554580,-4433.37,0.0,tlx_652_a_h_31
1672554585,-4433.37,0.0,tlx_652_a_h_31
1672554590,-4433.37,0.0,tlx_652_a_h_31
1672554595,-4436.82,0.0,tlx_652_a_h_31
1672554600,-4436.82,0.0,tlx_652_a_h_31
1672554605,-4436.82,0.0,tlx_652_a_h_31
1672554610,-4436.82,0.0,tlx_652_a_h_31
1672554615,-4436.82,0.0,tlx_652_a_h_31
1672554620,-4436.82,0.0,tlx_652_a_h_31
1672554625,-4436.82,0.0,tlx_652_a_h_31
1672554630,-4436.82,0.0,tlx_652_a_h_31
1672554635,-4436.82,0.0,tlx_652_a_h_31
1672554640,-4436.82,0.0,tlx_652_a_h_31
1672554645,-4436.82,0.0,tlx_652_a_h_31
1672554650,-4436.82,0.0,tlx_652_a_h_31
1672554655,-4433.2,0.0,tlx_652_a_h_31
1672554660,-4433.2,0.0,tlx_652_a_h_31
1672554665,-4433.2,0.0,tlx_652_a_h_31
1672554670,-4433.2,0.0,tlx_652_a_h_31
1672554675,-4433.2,0.0,tlx_652_a_h_31
1672554680,-4433.2,0.0,tlx_652_a_h_31
1672554685,-4433.2,0.0,tlx_652_a_h_31
1672554690,-4433.2,0.0,tlx_652_a_h_31
1672554695,-4433.2,0.0,tlx_652_a_h_31
1672554700,-4433.2,0.0,tlx_652_a_h_31
1672554705,-4433.2,0.0,tlx_652_a_h_31
1672554710,-4433.2,0.0,tlx_652_a_h_31
1672554715,-4441.51,0.0,tlx_652_a_h_31
1672554720,-4441.51,0.0,tlx_652_a_h_31
1672554725,-4441.51,0.0,tlx_652_a_h_31
1672554730,-4441.51,0.0,tlx_652_a_h_31
1672554735,-4441.51,0.0,tlx_652_a_h_31
1672554740,-4441.51,0.0,tlx_652_a_h_31
1672554745,-4441.51,0.0,tlx_652_a_h_31
1672554750,-4441.51,0.0,tlx_652_a_h_31
1672554755,-4441.51,0.0,tlx_652_a_h_31
1672554760,-4441.51,0.0,tlx_652_a_h_31
1672554765,-4441.51,0.0,tlx_652_a_h_31
1672554770,-4441.51,0.0,tlx_652_a_h_31
1672554775,-4452.36,0.0,tlx_652_a_h_31
1672554780,-4452.36,0.0,tlx_652_a_h_31
1672554785,-4452.36,0.0,tlx_652_a_h_31
1672554790,-4452.36,0.0,tlx_652_a_h_31
1672554795,-4452.36,0.0,tlx_652_a_h_31
1672554800,-4452.36,0.0,tlx_652_a_h_31
1672554805,-4452.36,0.0,tlx_652_a_h_31
1672554810,-4452.36,0.0,tlx_652_a_h_31
1672554815,-4452.36,0.0,tlx_652_a_h_31
1672554820,-4452.36,0.0,tlx_652_a_h_31
1672554825,-4452.36,0.0,tlx_652_a_h_31
1672554830,-4452.36,0.0,tlx_652_a_h_31
1672554835,-4445.8,0.0,tlx_652_a_h_31
1672554840,-4445.8,0.0,tlx_652_a_h_31
1672554845,-4445.8,0.0,tlx_652_a_h_31
1672554850,-4445.8,0.0,tlx_652_a_h_31
1672554855,-4445.8,0.0,tlx_652_a_h_31
1672554860,-4445.8,0.0,tlx_652_a_h_31
1672554865,-4445.8,0.0,tlx_652_a_h_31
1672554870,-4445.8,0.0,tlx_652_a_h_31
1672554875,-4445.8,0.0,tlx_652_a_h_31
1672554880,-4445.8,0.0,tlx_652_a_h_31
1672554885,-4445.8,0.0,tlx_652_a_h_31
1672554890,-4445.8,0.0,tlx_652_a_h_31
1672554895,-4449.81,0.0,tlx_652_a_h_31
1672554900,-4449.81,0.0,tlx_652_a_h_31
1672554905,-4449.81,0.0,tlx_652_a_h_31
1672554910,-4449.81,0.0,tlx_652_a_h_31
1672554915,-4449.81,0.0,tlx_652_a_h_31
1672554920,-4449.81,0.0,tlx_652_a_h_31
1672554925,-4449.81,0.0,tlx_652_a_h_31
1672554930,-4449.81,0.0,tlx_652_a_h_31
1672554935,-4449.81,0.0,tlx_652_a_h_31
1672554940,-4449.81,0.0,tlx_652_a_h_31
1672554945,-4449.81,0.0,tlx_652_a_h_31
1672554950,-4449.81,0.0,tlx_652_a_h_31
1672554955,-4455.65,0.0,tlx_652_a_h_31
1672554960,-4455.65,0.0,tlx_652_a_h_31
1672554965,-4455.65,0.0,tlx_652_a_h_31
1672554970,-4455.65,0.0,tlx_652_a_h_31
1672554975,-4455.65,0.0,tlx_652_a_h_31
1672554980,-4455.65,0.0,tlx_652_a_h_31
1672554985,-4455.65,0.0,tlx_652_a_h_31
1672554990,-4455.65,0.0,tlx_652_a_h_31
1672554995,-4455.65,0.0,tlx_652_a_h_31
1672555000,-4455.65,0.0,tlx_652_a_h_31
1672555005,-4455.65,0.0,tlx_652_a_h_31
1672555010,-4455.65,0.0,tlx_652_a_h_31
1672555015,-4435.21,0.0,tlx_652_a_h_31
1672555020,-4435.21,0.0,tlx_652_a_h_31
1672555025,-4435.21,0.0,tlx_652_a_h_31
1672555030,-4435.21,0.0,tlx_652_a_h_31
1672555035,-4435.21,0.0,tlx_652_a_h_31
1672555040,-4435.21,0.0,tlx_652_a_h_31
1672555045,-4435.21,0.0,tlx_652_a_h_31
1672555050,-4435.21,0.0,tlx_652_a_h_31
1672555055,-4435.21,0.0,tlx_652_a_h_31
1672555060,-4435.21,0.0,tlx_652_a_h_31
1672555065,-4435.21,0.0,tlx_652_a_h_31
1672555070,-4435.21,0.0,tlx_652_a_h_31
1672555075,-4421.99,0.0,tlx_652_a_h_31
1672555080,-4421.99,0.0,tlx_652_a_h_31
1672555085,-4421.99,0.0,tlx_652_a_h_31
1672555090,-4421.99,0.0,tlx_652_a_h_31
1672555095,-4421.99,0.0,tlx_652_a_h_31
1672555100,-4421.99,0.0,tlx_652_a_h_31
1672555105,-4421.99,0.0,tlx_652_a_h_31
1672555110,-4421.99,0.0,tlx_652_a_h_31
1672555115,-4421.99,0.0,tlx_652_a_h_31
1672555120,-4421.99,0.0,tlx_652_a_h_31
1672555125,-4421.99,0.0,tlx_652_a_h_31
1672555130,-4421.99,0.0,tlx_652_a_h_31
1672555135,-4434.97,0.0,tlx_652_a_h_31
1672555140,-4434.97,0.0,tlx_652_a_h_31
1672555145,-4434.97,0.0,tlx_652_a_h_31
1672555150,-4434.97,0.0,tlx_652_a_h_31
1672555155,-4434.97,0.0,tlx_652_a_h_31
1672555160,-4434.97,0.0,tlx_652_a_h_31
1672555165,-4434.97,0.0,tlx_652_a_h_31
1672555170,-4434.97,0.0,tlx_652_a_h_31
1672555175,-4434.97,0.0,tlx_652_a_h_31
1672555180,-4434.97,0.0,tlx_652_a_h_31
1672555185,-4434.97,0.0,tlx_652_a_h_31
1672555190,-4434.97,0.0,tlx_652_a_h_31
1672555195,-4438.0,0.0,tlx_652_a_h_31
1672555200,-4438.0,0.0,tlx_652_a_h_31
1672555205,-4438.0,0.0,tlx_652_a_h_31
1672555210,-4438.0,0.0,tlx_652_a_h_31
1672555215,-4438.0,0.0,tlx_652_a_h_31
1672555220,-4438.0,0.0,tlx_652_a_h_31
1672555225,-4438.0,0.0,tlx_652_a_h_31
1672555230,-4438.0,0.0,tlx_652_a_h_31
1672555235,-4438.0,0.0,tlx_652_a_h_31
1672555240,-4438.0,0.0,tlx_652_a_h_31
1672555245,-4438.0,0.0,tlx_652_a_h_31
1672555250,-4438.0,0.0,tlx_652_a_h_31
1672555255,0.0,0.0,tlx_652_a_h_31
1672555260,0.0,0.0,tlx_652_a_h_31
1672555265,0.0,0.0,tlx_652_a_h_31
1672555270,0.0,0.0,tlx_652_a_h_31
1672555275,0.0,0.0,tlx_652_a_h_31
1672555280,0.0,0.0,tlx_652_a_h_31
1672555285,0.0,0.0,tlx_652_a_h_31
1672555290,0.0,0.0,tlx_652_a_h_31
1672555295,0.0,0.0,tlx_652_a_h_31
1672555300,0.0,0.0,tlx_652_a_h_31
1672555305,0.0,0.0,tlx_652_a_h_31
1672555310,0.0,0.0,tlx_652_a_h_31
1672555315,0.0,0.0,tlx_652_a_h_31
1672555320,0.0,0.0,tlx_652_a_h_31
1672555325,0.0,0.0,tlx_652_a_h_31
1672555330,0.0,0.0,tlx_652_a_h_31
1672555335,0.0,0.0,tlx_652_a_h_31
1672555340,0.0,0.0,tlx_652_a_h_31
1672555345,0.0,0.0,tlx_652_a_h_31
1672555350,0.0,0.0,tlx_652_a_h_31
1672555355,0.0,0.0,tlx_652_a_h_31
1672555360,0.0,0.0,tlx_652_a_h_31
1672555365,0.0,0.0,tlx_652_a_h_31
1672555370,0.0,0.0,tlx_652_a_h_31
1672555375,0.0,0.0,tlx_652_a_h_31
1672555380,0.0,0.0,tlx_652_a_h_31
1672555385,0.0,0.0,tlx_652_a_h_31
1672555390,0.0,0.0,tlx_652_a_h_31
1672555395,0.0,0.0,tlx_652_a_h_31
1672555400,0.0,0.0,tlx_652_a_h_31
1672555405,0.0,0.0,tlx_652_a_h_31
1672555410,0.0,0.0,tlx_652_a_h_31
1672555415,0.0,0.0,tlx_652_a_h_31
1672555420,0.0,0.0,tlx_652_a_h_31
1672555425,0.0,0.0,tlx_652_a_h_31
