# file...... ./gld_outputs/tlx_652_a_h_1.csv
# date...... Sat May 27 12:46:40 2023
# user...... deras
# host...... (null)
# target.... triplex_meter 5408
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.imag, voltage_12.real
2023-05-19 17:02:09 UTC,+7435.56,+208.76
2023-05-19 17:02:10 UTC,+7435.56,+208.76
2023-05-19 17:02:11 UTC,+7435.56,+208.76
2023-05-19 17:02:12 UTC,+7435.56,+208.76
2023-05-19 17:02:13 UTC,+7435.56,+208.76
2023-05-19 17:02:14 UTC,+7435.56,+208.76
2023-05-19 17:02:15 UTC,+7435.56,+208.76
2023-05-19 17:02:16 UTC,+7435.56,+208.76
2023-05-19 17:02:17 UTC,+7435.56,+208.76
2023-05-19 17:02:18 UTC,+7435.56,+208.76
2023-05-19 17:02:19 UTC,+7435.56,+208.76
2023-05-19 17:02:20 UTC,+7435.56,+208.76
2023-05-19 17:02:21 UTC,+7435.56,+208.76
2023-05-19 17:02:22 UTC,+7435.56,+208.76
2023-05-19 17:02:23 UTC,+7435.56,+208.76
2023-05-19 17:02:24 UTC,+7435.56,+208.76
2023-05-19 17:02:25 UTC,+7435.56,+208.76
2023-05-19 17:02:26 UTC,+7435.56,+208.76
2023-05-19 17:02:27 UTC,+7435.56,+208.76
2023-05-19 17:02:28 UTC,+7435.56,+208.76
2023-05-19 17:02:29 UTC,+7435.56,+208.76
2023-05-19 17:02:30 UTC,+7435.56,+208.76
2023-05-19 17:02:31 UTC,+7435.56,+208.76
2023-05-19 17:02:32 UTC,+7435.56,+208.76
2023-05-19 17:02:33 UTC,+7435.56,+208.76
2023-05-19 17:02:34 UTC,+7435.56,+208.76
2023-05-19 17:02:35 UTC,+7435.56,+208.76
2023-05-19 17:02:36 UTC,+7435.56,+208.76
2023-05-19 17:02:37 UTC,+7435.56,+208.76
2023-05-19 17:02:38 UTC,+7435.56,+208.76
2023-05-19 17:02:39 UTC,+7435.56,+208.76
2023-05-19 17:02:40 UTC,+7435.56,+208.76
2023-05-19 17:02:41 UTC,+7435.56,+208.76
2023-05-19 17:02:42 UTC,+7435.56,+208.76
2023-05-19 17:02:43 UTC,+7435.56,+208.76
2023-05-19 17:02:44 UTC,+7435.56,+208.76
2023-05-19 17:02:45 UTC,+7435.56,+208.76
2023-05-19 17:02:46 UTC,+7435.56,+208.76
2023-05-19 17:02:47 UTC,+7435.56,+208.76
2023-05-19 17:02:48 UTC,+7435.56,+208.76
2023-05-19 17:02:49 UTC,+7435.56,+208.76
2023-05-19 17:02:50 UTC,+7435.56,+208.76
2023-05-19 17:02:51 UTC,+7435.56,+208.76
2023-05-19 17:02:52 UTC,+7435.56,+208.76
2023-05-19 17:02:53 UTC,+7435.56,+208.76
2023-05-19 17:02:54 UTC,+7435.56,+208.76
2023-05-19 17:02:55 UTC,+7435.56,+208.76
2023-05-19 17:02:56 UTC,+7435.56,+208.76
2023-05-19 17:02:57 UTC,+7435.56,+208.76
2023-05-19 17:02:58 UTC,+7435.56,+208.76
2023-05-19 17:02:59 UTC,+7435.56,+208.76
2023-05-19 17:03:00 UTC,+7435.55,+208.76
2023-05-19 17:03:01 UTC,+7435.55,+208.76
2023-05-19 17:03:02 UTC,+7435.55,+208.76
2023-05-19 17:03:03 UTC,+7435.55,+208.76
2023-05-19 17:03:04 UTC,+7435.55,+208.76
2023-05-19 17:03:05 UTC,+7435.55,+208.76
2023-05-19 17:03:06 UTC,+7435.55,+208.76
2023-05-19 17:03:07 UTC,+7435.55,+208.76
2023-05-19 17:03:08 UTC,+7435.55,+208.76
2023-05-19 17:03:09 UTC,+7435.55,+208.76
2023-05-19 17:03:10 UTC,+7435.55,+208.76
2023-05-19 17:03:11 UTC,+7435.55,+208.76
2023-05-19 17:03:12 UTC,+7435.55,+208.76
2023-05-19 17:03:13 UTC,+7435.55,+208.76
2023-05-19 17:03:14 UTC,+7435.55,+208.76
2023-05-19 17:03:15 UTC,+7435.55,+208.76
2023-05-19 17:03:16 UTC,+7435.55,+208.76
2023-05-19 17:03:17 UTC,+7435.55,+208.76
2023-05-19 17:03:18 UTC,+7435.55,+208.76
2023-05-19 17:03:19 UTC,+7435.55,+208.76
2023-05-19 17:03:20 UTC,+7435.55,+208.76
2023-05-19 17:03:21 UTC,+7435.55,+208.76
2023-05-19 17:03:22 UTC,+7435.55,+208.76
2023-05-19 17:03:23 UTC,+7435.55,+208.76
2023-05-19 17:03:24 UTC,+7435.55,+208.76
2023-05-19 17:03:25 UTC,+7435.55,+208.76
2023-05-19 17:03:26 UTC,+7435.55,+208.76
2023-05-19 17:03:27 UTC,+7435.55,+208.76
2023-05-19 17:03:28 UTC,+7435.55,+208.76
2023-05-19 17:03:29 UTC,+7435.55,+208.76
2023-05-19 17:03:30 UTC,+7435.55,+208.76
2023-05-19 17:03:31 UTC,+7435.55,+208.76
2023-05-19 17:03:32 UTC,+7435.55,+208.76
2023-05-19 17:03:33 UTC,+7435.55,+208.76
2023-05-19 17:03:34 UTC,+7435.55,+208.76
2023-05-19 17:03:35 UTC,+7435.55,+208.76
2023-05-19 17:03:36 UTC,+7435.55,+208.76
2023-05-19 17:03:37 UTC,+7435.55,+208.76
2023-05-19 17:03:38 UTC,+7435.55,+208.76
2023-05-19 17:03:39 UTC,+7435.55,+208.76
2023-05-19 17:03:40 UTC,+7435.55,+208.76
2023-05-19 17:03:41 UTC,+7435.55,+208.76
2023-05-19 17:03:42 UTC,+7435.55,+208.76
2023-05-19 17:03:43 UTC,+7435.55,+208.76
2023-05-19 17:03:44 UTC,+7435.55,+208.76
2023-05-19 17:03:45 UTC,+7435.55,+208.76
2023-05-19 17:03:46 UTC,+7435.55,+208.76
2023-05-19 17:03:47 UTC,+7435.55,+208.76
2023-05-19 17:03:48 UTC,+7435.55,+208.76
2023-05-19 17:03:49 UTC,+7435.55,+208.76
2023-05-19 17:03:50 UTC,+7435.55,+208.76
2023-05-19 17:03:51 UTC,+7435.55,+208.76
2023-05-19 17:03:52 UTC,+7435.55,+208.76
2023-05-19 17:03:53 UTC,+7435.55,+208.76
2023-05-19 17:03:54 UTC,+7435.55,+208.76
2023-05-19 17:03:55 UTC,+7435.55,+208.76
2023-05-19 17:03:56 UTC,+7435.55,+208.76
2023-05-19 17:03:57 UTC,+7435.55,+208.76
2023-05-19 17:03:58 UTC,+7435.55,+208.76
2023-05-19 17:03:59 UTC,+7435.55,+208.76
2023-05-19 17:04:00 UTC,+7435.55,+208.76
2023-05-19 17:04:01 UTC,+7435.55,+208.76
2023-05-19 17:04:02 UTC,+7435.55,+208.76
2023-05-19 17:04:03 UTC,+7435.55,+208.76
2023-05-19 17:04:04 UTC,+7435.55,+208.76
2023-05-19 17:04:05 UTC,+7435.55,+208.76
2023-05-19 17:04:06 UTC,+7435.55,+208.76
2023-05-19 17:04:07 UTC,+7435.55,+208.76
2023-05-19 17:04:08 UTC,+7435.55,+208.76
2023-05-19 17:04:09 UTC,+7435.55,+208.76
2023-05-19 17:04:10 UTC,+7435.55,+208.76
2023-05-19 17:04:11 UTC,+7435.55,+208.76
2023-05-19 17:04:12 UTC,+7435.55,+208.76
2023-05-19 17:04:13 UTC,+7435.55,+208.76
2023-05-19 17:04:14 UTC,+7435.55,+208.76
2023-05-19 17:04:15 UTC,+7435.55,+208.76
2023-05-19 17:04:16 UTC,+7435.55,+208.76
2023-05-19 17:04:17 UTC,+7435.55,+208.76
2023-05-19 17:04:18 UTC,+7435.55,+208.76
2023-05-19 17:04:19 UTC,+7435.55,+208.76
2023-05-19 17:04:20 UTC,+7435.55,+208.76
2023-05-19 17:04:21 UTC,+7435.55,+208.76
2023-05-19 17:04:22 UTC,+7435.55,+208.76
2023-05-19 17:04:23 UTC,+7435.55,+208.76
2023-05-19 17:04:24 UTC,+7435.55,+208.76
2023-05-19 17:04:25 UTC,+7435.55,+208.76
2023-05-19 17:04:26 UTC,+7435.55,+208.76
2023-05-19 17:04:27 UTC,+7435.55,+208.76
2023-05-19 17:04:28 UTC,+7435.55,+208.76
2023-05-19 17:04:29 UTC,+7435.55,+208.76
2023-05-19 17:04:30 UTC,+7435.55,+208.76
2023-05-19 17:04:31 UTC,+7435.55,+208.76
2023-05-19 17:04:32 UTC,+7435.55,+208.76
2023-05-19 17:04:33 UTC,+7435.55,+208.76
2023-05-19 17:04:34 UTC,+7435.55,+208.76
2023-05-19 17:04:35 UTC,+7435.55,+208.76
2023-05-19 17:04:36 UTC,+7435.55,+208.76
2023-05-19 17:04:37 UTC,+7435.55,+208.76
2023-05-19 17:04:38 UTC,+7435.55,+208.76
2023-05-19 17:04:39 UTC,+7435.55,+208.76
2023-05-19 17:04:40 UTC,+7435.55,+208.76
2023-05-19 17:04:41 UTC,+7435.55,+208.76
2023-05-19 17:04:42 UTC,+7435.55,+208.76
2023-05-19 17:04:43 UTC,+7435.55,+208.76
2023-05-19 17:04:44 UTC,+7435.55,+208.76
2023-05-19 17:04:45 UTC,+7435.55,+208.76
2023-05-19 17:04:46 UTC,+7435.55,+208.76
2023-05-19 17:04:47 UTC,+7435.55,+208.76
2023-05-19 17:04:48 UTC,+7435.55,+208.76
2023-05-19 17:04:49 UTC,+7435.55,+208.76
2023-05-19 17:04:50 UTC,+7435.55,+208.76
2023-05-19 17:04:51 UTC,+7435.55,+208.76
2023-05-19 17:04:52 UTC,+7435.55,+208.76
2023-05-19 17:04:53 UTC,+7435.55,+208.76
2023-05-19 17:04:54 UTC,+7435.55,+208.76
2023-05-19 17:04:55 UTC,+7435.55,+208.76
2023-05-19 17:04:56 UTC,+7435.55,+208.76
2023-05-19 17:04:57 UTC,+7435.55,+208.76
2023-05-19 17:04:58 UTC,+7435.55,+208.76
2023-05-19 17:04:59 UTC,+7435.55,+208.76
2023-05-19 17:05:00 UTC,+7435.55,+208.76
2023-05-19 17:05:01 UTC,+7435.55,+208.76
2023-05-19 17:05:02 UTC,+7435.55,+208.76
2023-05-19 17:05:03 UTC,+7435.55,+208.76
2023-05-19 17:05:04 UTC,+7435.55,+208.76
2023-05-19 17:05:05 UTC,+7435.55,+208.76
2023-05-19 17:05:06 UTC,+7435.55,+208.76
2023-05-19 17:05:07 UTC,+7435.55,+208.76
2023-05-19 17:05:08 UTC,+7435.55,+208.76
2023-05-19 17:05:09 UTC,+7435.55,+208.76
2023-05-19 17:05:10 UTC,+7435.55,+208.76
2023-05-19 17:05:11 UTC,+7435.55,+208.76
2023-05-19 17:05:12 UTC,+7435.55,+208.76
2023-05-19 17:05:13 UTC,+7435.55,+208.76
2023-05-19 17:05:14 UTC,+7435.55,+208.76
2023-05-19 17:05:15 UTC,+7435.55,+208.76
2023-05-19 17:05:16 UTC,+7435.55,+208.76
2023-05-19 17:05:17 UTC,+7435.55,+208.76
2023-05-19 17:05:18 UTC,+7435.55,+208.76
2023-05-19 17:05:19 UTC,+7435.55,+208.76
2023-05-19 17:05:20 UTC,+7435.55,+208.76
2023-05-19 17:05:21 UTC,+7435.55,+208.76
2023-05-19 17:05:22 UTC,+7435.55,+208.76
2023-05-19 17:05:23 UTC,+7435.55,+208.76
2023-05-19 17:05:24 UTC,+7435.55,+208.76
2023-05-19 17:05:25 UTC,+7435.55,+208.76
2023-05-19 17:05:26 UTC,+7435.55,+208.76
2023-05-19 17:05:27 UTC,+7435.55,+208.76
2023-05-19 17:05:28 UTC,+7435.55,+208.76
2023-05-19 17:05:29 UTC,+7435.55,+208.76
2023-05-19 17:05:30 UTC,+7435.55,+208.76
2023-05-19 17:05:31 UTC,+7435.55,+208.76
2023-05-19 17:05:32 UTC,+7435.55,+208.76
2023-05-19 17:05:33 UTC,+7435.55,+208.76
2023-05-19 17:05:34 UTC,+7435.55,+208.76
2023-05-19 17:05:35 UTC,+7435.55,+208.76
2023-05-19 17:05:36 UTC,+7435.55,+208.76
2023-05-19 17:05:37 UTC,+7435.55,+208.76
2023-05-19 17:05:38 UTC,+7435.55,+208.76
2023-05-19 17:05:39 UTC,+7435.55,+208.76
2023-05-19 17:05:40 UTC,+7435.55,+208.76
2023-05-19 17:05:41 UTC,+7435.55,+208.76
2023-05-19 17:05:42 UTC,+7435.55,+208.76
2023-05-19 17:05:43 UTC,+7435.55,+208.76
2023-05-19 17:05:44 UTC,+7435.55,+208.76
2023-05-19 17:05:45 UTC,+7435.55,+208.76
2023-05-19 17:05:46 UTC,+7435.55,+208.76
2023-05-19 17:05:47 UTC,+7435.55,+208.76
2023-05-19 17:05:48 UTC,+7435.55,+208.76
2023-05-19 17:05:49 UTC,+7435.55,+208.76
2023-05-19 17:05:50 UTC,+7435.55,+208.76
2023-05-19 17:05:51 UTC,+7435.55,+208.76
2023-05-19 17:05:52 UTC,+7435.55,+208.76
2023-05-19 17:05:53 UTC,+7435.55,+208.76
2023-05-19 17:05:54 UTC,+7435.55,+208.76
2023-05-19 17:05:55 UTC,+7435.55,+208.76
2023-05-19 17:05:56 UTC,+7435.55,+208.76
2023-05-19 17:05:57 UTC,+7435.55,+208.76
2023-05-19 17:05:58 UTC,+7435.55,+208.76
2023-05-19 17:05:59 UTC,+7435.55,+208.76
2023-05-19 17:06:00 UTC,+7435.55,+208.76
2023-05-19 17:06:01 UTC,+7435.55,+208.76
2023-05-19 17:06:02 UTC,+7435.55,+208.76
2023-05-19 17:06:03 UTC,+7435.55,+208.76
2023-05-19 17:06:04 UTC,+7435.55,+208.76
2023-05-19 17:06:05 UTC,+7435.55,+208.76
2023-05-19 17:06:06 UTC,+7435.55,+208.76
2023-05-19 17:06:07 UTC,+7435.55,+208.76
2023-05-19 17:06:08 UTC,+7435.55,+208.76
2023-05-19 17:06:09 UTC,+7435.55,+208.76
2023-05-19 17:06:10 UTC,+7435.55,+208.76
2023-05-19 17:06:11 UTC,+7435.55,+208.76
2023-05-19 17:06:12 UTC,+7435.55,+208.76
2023-05-19 17:06:13 UTC,+7435.55,+208.76
2023-05-19 17:06:14 UTC,+7435.55,+208.76
2023-05-19 17:06:15 UTC,+7435.55,+208.76
2023-05-19 17:06:16 UTC,+7435.55,+208.76
2023-05-19 17:06:17 UTC,+7435.55,+208.76
2023-05-19 17:06:18 UTC,+7435.55,+208.76
2023-05-19 17:06:19 UTC,+7435.55,+208.76
2023-05-19 17:06:20 UTC,+7435.55,+208.76
2023-05-19 17:06:21 UTC,+7435.55,+208.76
2023-05-19 17:06:22 UTC,+7435.55,+208.76
2023-05-19 17:06:23 UTC,+7435.55,+208.76
2023-05-19 17:06:24 UTC,+7435.55,+208.76
2023-05-19 17:06:25 UTC,+7435.55,+208.76
2023-05-19 17:06:26 UTC,+7435.55,+208.76
2023-05-19 17:06:27 UTC,+7435.55,+208.76
2023-05-19 17:06:28 UTC,+7435.55,+208.76
2023-05-19 17:06:29 UTC,+7435.55,+208.76
2023-05-19 17:06:30 UTC,+7435.55,+208.76
2023-05-19 17:06:31 UTC,+7435.55,+208.76
2023-05-19 17:06:32 UTC,+7435.55,+208.76
2023-05-19 17:06:33 UTC,+7435.55,+208.76
2023-05-19 17:06:34 UTC,+7435.55,+208.76
2023-05-19 17:06:35 UTC,+7435.55,+208.76
2023-05-19 17:06:36 UTC,+7435.55,+208.76
2023-05-19 17:06:37 UTC,+7435.55,+208.76
2023-05-19 17:06:38 UTC,+7435.55,+208.76
2023-05-19 17:06:39 UTC,+7435.55,+208.76
2023-05-19 17:06:40 UTC,+7435.55,+208.76
2023-05-19 17:06:41 UTC,+7435.55,+208.76
2023-05-19 17:06:42 UTC,+7435.55,+208.76
2023-05-19 17:06:43 UTC,+7435.55,+208.76
2023-05-19 17:06:44 UTC,+7435.55,+208.76
2023-05-19 17:06:45 UTC,+7435.55,+208.76
2023-05-19 17:06:46 UTC,+7435.55,+208.76
2023-05-19 17:06:47 UTC,+7435.55,+208.76
2023-05-19 17:06:48 UTC,+7435.55,+208.76
2023-05-19 17:06:49 UTC,+7435.55,+208.76
2023-05-19 17:06:50 UTC,+7435.55,+208.76
2023-05-19 17:06:51 UTC,+7435.55,+208.76
2023-05-19 17:06:52 UTC,+7435.55,+208.76
2023-05-19 17:06:53 UTC,+7435.55,+208.76
2023-05-19 17:06:54 UTC,+7435.55,+208.76
2023-05-19 17:06:55 UTC,+7435.55,+208.76
2023-05-19 17:06:56 UTC,+7435.55,+208.76
2023-05-19 17:06:57 UTC,+7435.55,+208.76
2023-05-19 17:06:58 UTC,+7435.55,+208.76
2023-05-19 17:06:59 UTC,+7435.55,+208.76
2023-05-19 17:07:00 UTC,+7435.55,+208.76
2023-05-19 17:07:01 UTC,+7435.55,+208.76
2023-05-19 17:07:02 UTC,+7435.55,+208.76
2023-05-19 17:07:03 UTC,+7435.55,+208.76
2023-05-19 17:07:04 UTC,+7435.55,+208.76
2023-05-19 17:07:05 UTC,+7435.55,+208.76
2023-05-19 17:07:06 UTC,+7435.55,+208.76
2023-05-19 17:07:07 UTC,+7435.55,+208.76
2023-05-19 17:07:08 UTC,+7435.55,+208.76
2023-05-19 17:07:09 UTC,+7435.55,+208.76
2023-05-19 17:07:10 UTC,+7435.55,+208.76
2023-05-19 17:07:11 UTC,+7435.55,+208.76
2023-05-19 17:07:12 UTC,+7435.55,+208.76
2023-05-19 17:07:13 UTC,+7435.55,+208.76
2023-05-19 17:07:14 UTC,+7435.55,+208.76
2023-05-19 17:07:15 UTC,+7435.55,+208.76
2023-05-19 17:07:16 UTC,+7435.55,+208.76
2023-05-19 17:07:17 UTC,+7435.55,+208.76
2023-05-19 17:07:18 UTC,+7435.55,+208.76
2023-05-19 17:07:19 UTC,+7435.55,+208.76
2023-05-19 17:07:20 UTC,+7435.55,+208.76
2023-05-19 17:07:21 UTC,+7435.55,+208.76
2023-05-19 17:07:22 UTC,+7435.55,+208.76
2023-05-19 17:07:23 UTC,+7435.55,+208.76
2023-05-19 17:07:24 UTC,+7435.55,+208.76
2023-05-19 17:07:25 UTC,+7435.55,+208.76
2023-05-19 17:07:26 UTC,+7435.55,+208.76
2023-05-19 17:07:27 UTC,+7435.55,+208.76
2023-05-19 17:07:28 UTC,+7435.55,+208.76
2023-05-19 17:07:29 UTC,+7435.55,+208.76
2023-05-19 17:07:30 UTC,+7435.55,+208.76
2023-05-19 17:07:31 UTC,+7435.55,+208.76
2023-05-19 17:07:32 UTC,+7435.55,+208.76
2023-05-19 17:07:33 UTC,+7435.55,+208.76
2023-05-19 17:07:34 UTC,+7435.55,+208.76
2023-05-19 17:07:35 UTC,+7435.55,+208.76
2023-05-19 17:07:36 UTC,+7435.55,+208.76
2023-05-19 17:07:37 UTC,+7435.55,+208.76
2023-05-19 17:07:38 UTC,+7435.55,+208.76
2023-05-19 17:07:39 UTC,+7435.55,+208.76
2023-05-19 17:07:40 UTC,+7435.55,+208.76
2023-05-19 17:07:41 UTC,+7435.55,+208.76
2023-05-19 17:07:42 UTC,+7435.55,+208.76
2023-05-19 17:07:43 UTC,+7435.55,+208.76
2023-05-19 17:07:44 UTC,+7435.55,+208.76
2023-05-19 17:07:45 UTC,+7435.55,+208.76
2023-05-19 17:07:46 UTC,+7435.55,+208.76
2023-05-19 17:07:47 UTC,+7435.55,+208.76
2023-05-19 17:07:48 UTC,+7435.55,+208.76
2023-05-19 17:07:49 UTC,+7435.55,+208.76
2023-05-19 17:07:50 UTC,+7435.55,+208.76
2023-05-19 17:07:51 UTC,+7435.55,+208.76
2023-05-19 17:07:52 UTC,+7435.55,+208.76
2023-05-19 17:07:53 UTC,+7435.55,+208.76
2023-05-19 17:07:54 UTC,+7435.55,+208.76
2023-05-19 17:07:55 UTC,+7435.55,+208.76
2023-05-19 17:07:56 UTC,+7435.55,+208.76
2023-05-19 17:07:57 UTC,+7435.55,+208.76
2023-05-19 17:07:58 UTC,+7435.55,+208.76
2023-05-19 17:07:59 UTC,+7435.55,+208.76
2023-05-19 17:08:00 UTC,+7435.55,+208.76
2023-05-19 17:08:01 UTC,+7435.55,+208.76
2023-05-19 17:08:02 UTC,+7435.55,+208.76
2023-05-19 17:08:03 UTC,+7435.55,+208.76
2023-05-19 17:08:04 UTC,+7435.55,+208.76
2023-05-19 17:08:05 UTC,+7435.55,+208.76
2023-05-19 17:08:06 UTC,+7435.55,+208.76
2023-05-19 17:08:07 UTC,+7435.55,+208.76
2023-05-19 17:08:08 UTC,+7435.55,+208.76
2023-05-19 17:08:09 UTC,+7435.55,+208.76
2023-05-19 17:08:10 UTC,+7435.55,+208.76
