# file...... ./gld_outputs/measures_tlx_inv_1_phase.csv
# date...... Sat May 27 12:18:53 2023
# user...... deras
# host...... (null)
# target.... triplex_meter 23
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_real_power.real, voltage_12.real
2023-01-01 00:02:27 UTC,+15600,+237.161
2023-01-01 00:02:28 UTC,+15600,+237.161
2023-01-01 00:02:29 UTC,+15600,+237.161
2023-01-01 00:02:30 UTC,+15600,+237.161
2023-01-01 00:02:31 UTC,+15600,+237.161
2023-01-01 00:02:32 UTC,+15600,+237.161
2023-01-01 00:02:33 UTC,+15600,+237.161
2023-01-01 00:02:34 UTC,+15600,+237.161
2023-01-01 00:02:35 UTC,+15600,+237.161
2023-01-01 00:02:36 UTC,+15600,+237.161
2023-01-01 00:02:37 UTC,+15600,+237.161
2023-01-01 00:02:38 UTC,+15600,+237.161
2023-01-01 00:02:39 UTC,+15600,+237.161
2023-01-01 00:02:40 UTC,+15600,+237.161
2023-01-01 00:02:41 UTC,+15600,+237.161
2023-01-01 00:02:42 UTC,+15600,+237.161
2023-01-01 00:02:43 UTC,+15600,+237.161
2023-01-01 00:02:44 UTC,+15600,+237.161
2023-01-01 00:02:45 UTC,+15600,+237.161
2023-01-01 00:02:46 UTC,+15600,+237.161
2023-01-01 00:02:47 UTC,+15600,+237.161
2023-01-01 00:02:48 UTC,+15600,+237.161
2023-01-01 00:02:49 UTC,+15600,+237.161
2023-01-01 00:02:50 UTC,+15600,+237.161
2023-01-01 00:02:51 UTC,+15600,+237.161
2023-01-01 00:02:52 UTC,+15600,+237.161
2023-01-01 00:02:53 UTC,+15600,+237.161
2023-01-01 00:02:54 UTC,+15600,+237.161
2023-01-01 00:02:55 UTC,+15600,+237.161
2023-01-01 00:02:56 UTC,+15600,+237.161
2023-01-01 00:02:57 UTC,+15600,+237.161
2023-01-01 00:02:58 UTC,+15600,+237.161
2023-01-01 00:02:59 UTC,+15600,+237.161
2023-01-01 00:03:00 UTC,+13000,+237.77
2023-01-01 00:03:01 UTC,+13000,+237.77
2023-01-01 00:03:02 UTC,+13000,+237.77
2023-01-01 00:03:03 UTC,+13000,+237.77
2023-01-01 00:03:04 UTC,+13000,+237.77
2023-01-01 00:03:05 UTC,+13000,+237.77
2023-01-01 00:03:06 UTC,+13000,+237.77
2023-01-01 00:03:07 UTC,+13000,+237.77
2023-01-01 00:03:08 UTC,+13000,+237.77
2023-01-01 00:03:09 UTC,+13000,+237.77
2023-01-01 00:03:10 UTC,+13000,+237.77
2023-01-01 00:03:11 UTC,+13000,+237.77
2023-01-01 00:03:12 UTC,+13000,+237.77
2023-01-01 00:03:13 UTC,+13000,+237.77
2023-01-01 00:03:14 UTC,+13000,+237.77
2023-01-01 00:03:15 UTC,+13000,+237.77
2023-01-01 00:03:16 UTC,+13000,+237.77
2023-01-01 00:03:17 UTC,+13000,+237.77
2023-01-01 00:03:18 UTC,+13000,+237.77
2023-01-01 00:03:19 UTC,+13000,+237.77
2023-01-01 00:03:20 UTC,+13000,+237.77
2023-01-01 00:03:21 UTC,+13000,+237.77
2023-01-01 00:03:22 UTC,+13000,+237.77
2023-01-01 00:03:23 UTC,+13000,+237.77
2023-01-01 00:03:24 UTC,+13000,+237.77
2023-01-01 00:03:25 UTC,+13000,+237.77
2023-01-01 00:03:26 UTC,+13000,+237.77
2023-01-01 00:03:27 UTC,+13000,+237.77
2023-01-01 00:03:28 UTC,+13000,+237.77
2023-01-01 00:03:29 UTC,+13000,+237.77
2023-01-01 00:03:30 UTC,+13000,+237.77
2023-01-01 00:03:31 UTC,+13000,+237.77
2023-01-01 00:03:32 UTC,+13000,+237.77
2023-01-01 00:03:33 UTC,+13000,+237.77
2023-01-01 00:03:34 UTC,+13000,+237.77
2023-01-01 00:03:35 UTC,+13000,+237.77
2023-01-01 00:03:36 UTC,+13000,+237.77
2023-01-01 00:03:37 UTC,+13000,+237.77
2023-01-01 00:03:38 UTC,+13000,+237.77
2023-01-01 00:03:39 UTC,+13000,+237.77
2023-01-01 00:03:40 UTC,+13000,+237.77
2023-01-01 00:03:41 UTC,+13000,+237.77
2023-01-01 00:03:42 UTC,+13000,+237.77
2023-01-01 00:03:43 UTC,+13000,+237.77
2023-01-01 00:03:44 UTC,+13000,+237.77
2023-01-01 00:03:45 UTC,+13000,+237.77
2023-01-01 00:03:46 UTC,+13000,+237.77
2023-01-01 00:03:47 UTC,+13000,+237.77
2023-01-01 00:03:48 UTC,+13000,+237.77
2023-01-01 00:03:49 UTC,+13000,+237.77
2023-01-01 00:03:50 UTC,+13000,+237.77
2023-01-01 00:03:51 UTC,+13000,+237.77
2023-01-01 00:03:52 UTC,+13000,+237.77
2023-01-01 00:03:53 UTC,+13000,+237.77
2023-01-01 00:03:54 UTC,+13000,+237.77
2023-01-01 00:03:55 UTC,+13000,+237.77
2023-01-01 00:03:56 UTC,+13000,+237.77
2023-01-01 00:03:57 UTC,+13000,+237.77
2023-01-01 00:03:58 UTC,+13000,+237.77
2023-01-01 00:03:59 UTC,+13000,+237.77
2023-01-01 00:04:00 UTC,+31070,+232.598
2023-01-01 00:04:01 UTC,+31070,+232.598
2023-01-01 00:04:02 UTC,+31070,+232.598
2023-01-01 00:04:03 UTC,+31070,+232.598
2023-01-01 00:04:04 UTC,+31070,+232.598
2023-01-01 00:04:05 UTC,+31070,+232.598
2023-01-01 00:04:06 UTC,+31070,+232.598
2023-01-01 00:04:07 UTC,+31070,+232.598
2023-01-01 00:04:08 UTC,+31070,+232.598
2023-01-01 00:04:09 UTC,+31070,+232.598
2023-01-01 00:04:10 UTC,+31070,+232.598
2023-01-01 00:04:11 UTC,+31070,+232.598
2023-01-01 00:04:12 UTC,+31070,+232.598
2023-01-01 00:04:13 UTC,+31070,+232.598
2023-01-01 00:04:14 UTC,+31070,+232.598
2023-01-01 00:04:15 UTC,+31070,+232.598
2023-01-01 00:04:16 UTC,+31070,+232.598
2023-01-01 00:04:17 UTC,+31070,+232.598
2023-01-01 00:04:18 UTC,+31070,+232.598
2023-01-01 00:04:19 UTC,+31070,+232.598
2023-01-01 00:04:20 UTC,+31070,+232.598
2023-01-01 00:04:21 UTC,+31070,+232.598
2023-01-01 00:04:22 UTC,+31070,+232.598
2023-01-01 00:04:23 UTC,+31070,+232.598
2023-01-01 00:04:24 UTC,+31070,+232.598
2023-01-01 00:04:25 UTC,+31070,+232.598
2023-01-01 00:04:26 UTC,+31070,+232.598
2023-01-01 00:04:27 UTC,+31070,+232.598
2023-01-01 00:04:28 UTC,+31070,+232.598
2023-01-01 00:04:29 UTC,+31070,+232.598
2023-01-01 00:04:30 UTC,+31070,+232.598
2023-01-01 00:04:31 UTC,+31070,+232.598
2023-01-01 00:04:32 UTC,+31070,+232.598
2023-01-01 00:04:33 UTC,+31070,+232.598
2023-01-01 00:04:34 UTC,+31070,+232.598
2023-01-01 00:04:35 UTC,+31070,+232.598
2023-01-01 00:04:36 UTC,+31070,+232.598
2023-01-01 00:04:37 UTC,+31070,+232.598
2023-01-01 00:04:38 UTC,+31070,+232.598
2023-01-01 00:04:39 UTC,+31070,+232.598
2023-01-01 00:04:40 UTC,+31070,+232.598
2023-01-01 00:04:41 UTC,+31070,+232.598
2023-01-01 00:04:42 UTC,+31070,+232.598
2023-01-01 00:04:43 UTC,+31070,+232.598
2023-01-01 00:04:44 UTC,+31070,+232.598
2023-01-01 00:04:45 UTC,+31070,+232.598
2023-01-01 00:04:46 UTC,+31070,+232.598
2023-01-01 00:04:47 UTC,+31070,+232.598
2023-01-01 00:04:48 UTC,+31070,+232.598
2023-01-01 00:04:49 UTC,+31070,+232.598
2023-01-01 00:04:50 UTC,+31070,+232.598
2023-01-01 00:04:51 UTC,+31070,+232.598
2023-01-01 00:04:52 UTC,+31070,+232.598
2023-01-01 00:04:53 UTC,+31070,+232.598
2023-01-01 00:04:54 UTC,+31070,+232.598
2023-01-01 00:04:55 UTC,+31070,+232.598
2023-01-01 00:04:56 UTC,+31070,+232.598
2023-01-01 00:04:57 UTC,+31070,+232.598
2023-01-01 00:04:58 UTC,+31070,+232.598
2023-01-01 00:04:59 UTC,+31070,+232.598
2023-01-01 00:05:00 UTC,+52000,+231.145
2023-01-01 00:05:01 UTC,+52000,+231.145
2023-01-01 00:05:02 UTC,+52000,+231.145
2023-01-01 00:05:03 UTC,+52000,+231.145
2023-01-01 00:05:04 UTC,+52000,+231.145
2023-01-01 00:05:05 UTC,+52000,+231.145
2023-01-01 00:05:06 UTC,+52000,+231.145
2023-01-01 00:05:07 UTC,+52000,+231.145
2023-01-01 00:05:08 UTC,+52000,+231.145
2023-01-01 00:05:09 UTC,+52000,+231.145
2023-01-01 00:05:10 UTC,+52000,+231.145
2023-01-01 00:05:11 UTC,+52000,+231.145
2023-01-01 00:05:12 UTC,+52000,+231.145
2023-01-01 00:05:13 UTC,+52000,+231.145
2023-01-01 00:05:14 UTC,+52000,+231.145
2023-01-01 00:05:15 UTC,+52000,+231.145
2023-01-01 00:05:16 UTC,+52000,+231.145
2023-01-01 00:05:17 UTC,+52000,+231.145
2023-01-01 00:05:18 UTC,+52000,+231.145
2023-01-01 00:05:19 UTC,+52000,+231.145
2023-01-01 00:05:20 UTC,+52000,+231.145
2023-01-01 00:05:21 UTC,+52000,+231.145
2023-01-01 00:05:22 UTC,+52000,+231.145
2023-01-01 00:05:23 UTC,+52000,+231.145
2023-01-01 00:05:24 UTC,+52000,+231.145
2023-01-01 00:05:25 UTC,+52000,+231.145
2023-01-01 00:05:26 UTC,+52000,+231.145
2023-01-01 00:05:27 UTC,+52000,+231.145
2023-01-01 00:05:28 UTC,+52000,+231.145
2023-01-01 00:05:29 UTC,+52000,+231.145
2023-01-01 00:05:30 UTC,+52000,+231.145
2023-01-01 00:05:31 UTC,+52000,+231.145
2023-01-01 00:05:32 UTC,+52000,+231.145
2023-01-01 00:05:33 UTC,+52000,+231.145
2023-01-01 00:05:34 UTC,+52000,+231.145
2023-01-01 00:05:35 UTC,+52000,+231.145
2023-01-01 00:05:36 UTC,+52000,+231.145
2023-01-01 00:05:37 UTC,+52000,+231.145
2023-01-01 00:05:38 UTC,+52000,+231.145
2023-01-01 00:05:39 UTC,+52000,+231.145
2023-01-01 00:05:40 UTC,+52000,+231.145
2023-01-01 00:05:41 UTC,+52000,+231.145
2023-01-01 00:05:42 UTC,+52000,+231.145
2023-01-01 00:05:43 UTC,+52000,+231.145
2023-01-01 00:05:44 UTC,+52000,+231.145
2023-01-01 00:05:45 UTC,+52000,+231.145
2023-01-01 00:05:46 UTC,+52000,+231.145
2023-01-01 00:05:47 UTC,+52000,+231.145
2023-01-01 00:05:48 UTC,+52000,+231.145
2023-01-01 00:05:49 UTC,+52000,+231.145
2023-01-01 00:05:50 UTC,+52000,+231.145
2023-01-01 00:05:51 UTC,+52000,+231.145
2023-01-01 00:05:52 UTC,+52000,+231.145
2023-01-01 00:05:53 UTC,+52000,+231.145
2023-01-01 00:05:54 UTC,+52000,+231.145
2023-01-01 00:05:55 UTC,+52000,+231.145
2023-01-01 00:05:56 UTC,+52000,+231.145
2023-01-01 00:05:57 UTC,+52000,+231.145
2023-01-01 00:05:58 UTC,+52000,+231.145
2023-01-01 00:05:59 UTC,+52000,+231.145
2023-01-01 00:06:00 UTC,+15600,+237.161
2023-01-01 00:06:01 UTC,+15600,+237.161
2023-01-01 00:06:02 UTC,+15600,+237.161
2023-01-01 00:06:03 UTC,+15600,+237.161
2023-01-01 00:06:04 UTC,+15600,+237.161
2023-01-01 00:06:05 UTC,+15600,+237.161
2023-01-01 00:06:06 UTC,+15600,+237.161
2023-01-01 00:06:07 UTC,+15600,+237.161
2023-01-01 00:06:08 UTC,+15600,+237.161
2023-01-01 00:06:09 UTC,+15600,+237.161
2023-01-01 00:06:10 UTC,+15600,+237.161
2023-01-01 00:06:11 UTC,+15600,+237.161
2023-01-01 00:06:12 UTC,+15600,+237.161
2023-01-01 00:06:13 UTC,+15600,+237.161
2023-01-01 00:06:14 UTC,+15600,+237.161
2023-01-01 00:06:15 UTC,+15600,+237.161
2023-01-01 00:06:16 UTC,+15600,+237.161
2023-01-01 00:06:17 UTC,+15600,+237.161
2023-01-01 00:06:18 UTC,+15600,+237.161
2023-01-01 00:06:19 UTC,+15600,+237.161
2023-01-01 00:06:20 UTC,+15600,+237.161
2023-01-01 00:06:21 UTC,+15600,+237.161
2023-01-01 00:06:22 UTC,+15600,+237.161
2023-01-01 00:06:23 UTC,+15600,+237.161
2023-01-01 00:06:24 UTC,+15600,+237.161
2023-01-01 00:06:25 UTC,+15600,+237.161
2023-01-01 00:06:26 UTC,+15600,+237.161
2023-01-01 00:06:27 UTC,+15600,+237.161
2023-01-01 00:06:28 UTC,+15600,+237.161
2023-01-01 00:06:29 UTC,+15600,+237.161
2023-01-01 00:06:30 UTC,+15600,+237.161
2023-01-01 00:06:31 UTC,+15600,+237.161
2023-01-01 00:06:32 UTC,+15600,+237.161
2023-01-01 00:06:33 UTC,+15600,+237.161
2023-01-01 00:06:34 UTC,+15600,+237.161
2023-01-01 00:06:35 UTC,+15600,+237.161
2023-01-01 00:06:36 UTC,+15600,+237.161
2023-01-01 00:06:37 UTC,+15600,+237.161
2023-01-01 00:06:38 UTC,+15600,+237.161
2023-01-01 00:06:39 UTC,+15600,+237.161
2023-01-01 00:06:40 UTC,+15600,+237.161
2023-01-01 00:06:41 UTC,+15600,+237.161
2023-01-01 00:06:42 UTC,+15600,+237.161
2023-01-01 00:06:43 UTC,+15600,+237.161
2023-01-01 00:06:44 UTC,+15600,+237.161
2023-01-01 00:06:45 UTC,+15600,+237.161
2023-01-01 00:06:46 UTC,+15600,+237.161
2023-01-01 00:06:47 UTC,+15600,+237.161
2023-01-01 00:06:48 UTC,+15600,+237.161
2023-01-01 00:06:49 UTC,+15600,+237.161
2023-01-01 00:06:50 UTC,+15600,+237.161
2023-01-01 00:06:51 UTC,+15600,+237.161
2023-01-01 00:06:52 UTC,+15600,+237.161
2023-01-01 00:06:53 UTC,+15600,+237.161
2023-01-01 00:06:54 UTC,+15600,+237.161
2023-01-01 00:06:55 UTC,+15600,+237.161
2023-01-01 00:06:56 UTC,+15600,+237.161
2023-01-01 00:06:57 UTC,+15600,+237.161
2023-01-01 00:06:58 UTC,+15600,+237.161
2023-01-01 00:06:59 UTC,+15600,+237.161
2023-01-01 00:07:00 UTC,+10400,+238.336
2023-01-01 00:07:01 UTC,+10400,+238.336
2023-01-01 00:07:02 UTC,+10400,+238.336
2023-01-01 00:07:03 UTC,+10400,+238.336
2023-01-01 00:07:04 UTC,+10400,+238.336
2023-01-01 00:07:05 UTC,+10400,+238.336
2023-01-01 00:07:06 UTC,+10400,+238.336
2023-01-01 00:07:07 UTC,+10400,+238.336
2023-01-01 00:07:08 UTC,+10400,+238.336
2023-01-01 00:07:09 UTC,+10400,+238.336
2023-01-01 00:07:10 UTC,+10400,+238.336
2023-01-01 00:07:11 UTC,+10400,+238.336
2023-01-01 00:07:12 UTC,+10400,+238.336
2023-01-01 00:07:13 UTC,+10400,+238.336
2023-01-01 00:07:14 UTC,+10400,+238.336
2023-01-01 00:07:15 UTC,+10400,+238.336
2023-01-01 00:07:16 UTC,+10400,+238.336
2023-01-01 00:07:17 UTC,+10400,+238.336
2023-01-01 00:07:18 UTC,+10400,+238.336
2023-01-01 00:07:19 UTC,+10400,+238.336
2023-01-01 00:07:20 UTC,+10400,+238.336
2023-01-01 00:07:21 UTC,+10400,+238.336
2023-01-01 00:07:22 UTC,+10400,+238.336
2023-01-01 00:07:23 UTC,+10400,+238.336
2023-01-01 00:07:24 UTC,+10400,+238.336
2023-01-01 00:07:25 UTC,+10400,+238.336
2023-01-01 00:07:26 UTC,+10400,+238.336
2023-01-01 00:07:27 UTC,+10400,+238.336
2023-01-01 00:07:28 UTC,+10400,+238.336
2023-01-01 00:07:29 UTC,+10400,+238.336
2023-01-01 00:07:30 UTC,+10400,+238.336
2023-01-01 00:07:31 UTC,+10400,+238.336
2023-01-01 00:07:32 UTC,+10400,+238.336
2023-01-01 00:07:33 UTC,+10400,+238.336
2023-01-01 00:07:34 UTC,+10400,+238.336
2023-01-01 00:07:35 UTC,+10400,+238.336
2023-01-01 00:07:36 UTC,+10400,+238.336
2023-01-01 00:07:37 UTC,+10400,+238.336
2023-01-01 00:07:38 UTC,+10400,+238.336
2023-01-01 00:07:39 UTC,+10400,+238.336
2023-01-01 00:07:40 UTC,+10400,+238.336
2023-01-01 00:07:41 UTC,+10400,+238.336
2023-01-01 00:07:42 UTC,+10400,+238.336
2023-01-01 00:07:43 UTC,+10400,+238.336
2023-01-01 00:07:44 UTC,+10400,+238.336
2023-01-01 00:07:45 UTC,+10400,+238.336
2023-01-01 00:07:46 UTC,+10400,+238.336
2023-01-01 00:07:47 UTC,+10400,+238.336
2023-01-01 00:07:48 UTC,+10400,+238.336
2023-01-01 00:07:49 UTC,+10400,+238.336
2023-01-01 00:07:50 UTC,+10400,+238.336
2023-01-01 00:07:51 UTC,+10400,+238.336
2023-01-01 00:07:52 UTC,+10400,+238.336
2023-01-01 00:07:53 UTC,+10400,+238.336
2023-01-01 00:07:54 UTC,+10400,+238.336
2023-01-01 00:07:55 UTC,+10400,+238.336
2023-01-01 00:07:56 UTC,+10400,+238.336
2023-01-01 00:07:57 UTC,+10400,+238.336
2023-01-01 00:07:58 UTC,+10400,+238.336
2023-01-01 00:07:59 UTC,+10400,+238.336
2023-01-01 00:08:00 UTC,+39000,+229.592
2023-01-01 00:08:01 UTC,+39000,+229.592
2023-01-01 00:08:02 UTC,+39000,+229.592
2023-01-01 00:08:03 UTC,+39000,+229.592
2023-01-01 00:08:04 UTC,+39000,+229.592
2023-01-01 00:08:05 UTC,+39000,+229.592
2023-01-01 00:08:06 UTC,+39000,+229.592
2023-01-01 00:08:07 UTC,+39000,+229.592
2023-01-01 00:08:08 UTC,+39000,+229.592
2023-01-01 00:08:09 UTC,+39000,+229.592
2023-01-01 00:08:10 UTC,+39000,+229.592
2023-01-01 00:08:11 UTC,+39000,+229.592
2023-01-01 00:08:12 UTC,+39000,+229.592
2023-01-01 00:08:13 UTC,+39000,+229.592
2023-01-01 00:08:14 UTC,+39000,+229.592
2023-01-01 00:08:15 UTC,+39000,+229.592
2023-01-01 00:08:16 UTC,+39000,+229.592
2023-01-01 00:08:17 UTC,+39000,+229.592
2023-01-01 00:08:18 UTC,+39000,+229.592
2023-01-01 00:08:19 UTC,+39000,+229.592
2023-01-01 00:08:20 UTC,+39000,+229.592
2023-01-01 00:08:21 UTC,+39000,+229.592
2023-01-01 00:08:22 UTC,+39000,+229.592
2023-01-01 00:08:23 UTC,+39000,+229.592
2023-01-01 00:08:24 UTC,+39000,+229.592
2023-01-01 00:08:25 UTC,+39000,+229.592
2023-01-01 00:08:26 UTC,+39000,+229.592
2023-01-01 00:08:27 UTC,+39000,+229.592
2023-01-01 00:08:28 UTC,+39000,+229.592
2023-01-01 00:08:29 UTC,+39000,+229.592
2023-01-01 00:08:30 UTC,+39000,+229.592
2023-01-01 00:08:31 UTC,+39000,+229.592
2023-01-01 00:08:32 UTC,+39000,+229.592
2023-01-01 00:08:33 UTC,+39000,+229.592
2023-01-01 00:08:34 UTC,+39000,+229.592
2023-01-01 00:08:35 UTC,+39000,+229.592
2023-01-01 00:08:36 UTC,+39000,+229.592
2023-01-01 00:08:37 UTC,+39000,+229.592
2023-01-01 00:08:38 UTC,+39000,+229.592
2023-01-01 00:08:39 UTC,+39000,+229.592
2023-01-01 00:08:40 UTC,+39000,+229.592
2023-01-01 00:08:41 UTC,+39000,+229.592
2023-01-01 00:08:42 UTC,+39000,+229.592
2023-01-01 00:08:43 UTC,+39000,+229.592
2023-01-01 00:08:44 UTC,+39000,+229.592
2023-01-01 00:08:45 UTC,+39000,+229.592
2023-01-01 00:08:46 UTC,+39000,+229.592
2023-01-01 00:08:47 UTC,+39000,+229.592
