Time,DER670_mag,DER670_loc
1672544820,0,trip_load_692_a_h_39
1672544880,0,trip_load_692_a_h_39
1672544940,0,trip_load_692_a_h_39
1672545000,0,trip_load_692_a_h_39
1672545060,0,trip_load_692_a_h_39
1672545120,0,trip_load_692_a_h_39
1672545180,0,trip_load_692_a_h_39
1672545240,0,trip_load_692_a_h_39
1672545300,0,trip_load_692_a_h_39
1672545360,0,trip_load_692_a_h_39
1672545420,0,trip_load_692_a_h_39
1672545480,0,trip_load_692_a_h_39
1672545540,0,trip_load_692_a_h_39
1672545600,0,trip_load_692_a_h_39
1672545660,0,trip_load_692_a_h_39
1672545720,0,trip_load_692_a_h_39
1672545780,4519,trip_load_692_a_h_39
1672545840,4520,trip_load_692_a_h_39
1672545900,4520,trip_load_692_a_h_39
1672545960,4520,trip_load_692_a_h_39
1672546020,4520,trip_load_692_a_h_39
1672546080,4520,trip_load_692_a_h_39
1672546140,4519,trip_load_692_a_h_39
1672546200,4520,trip_load_692_a_h_39
1672546260,4524,trip_load_692_a_h_39
1672546320,4521,trip_load_692_a_h_39
1672546380,4521,trip_load_692_a_h_39
1672546440,0,trip_load_692_a_h_39
1672546500,0,trip_load_692_a_h_39
1672546560,0,trip_load_692_a_h_39
1672546620,0,trip_load_692_a_h_39
1672546680,0,trip_load_692_a_h_39
1672546740,0,trip_load_692_a_h_39
1672546800,0,trip_load_692_a_h_39
1672546860,0,trip_load_692_a_h_39
1672546920,0,trip_load_692_a_h_39
1672546980,0,trip_load_692_a_h_39
1672547040,0,trip_load_692_a_h_39
1672547100,0,trip_load_692_a_h_39
1672547160,0,trip_load_692_a_h_39
1672547220,0,trip_load_692_a_h_39
1672547280,0,trip_load_692_a_h_39
1672547340,0,trip_load_692_a_h_39
1672547400,0,trip_load_692_a_h_39
1672547460,0,trip_load_692_a_h_39
1672547520,0,trip_load_692_a_h_39
1672547580,0,trip_load_692_a_h_39
1672547640,0,trip_load_692_a_h_39
1672547700,0,trip_load_692_a_h_39
1672547760,0,trip_load_692_a_h_39
1672547820,0,trip_load_692_a_h_39
1672547880,0,trip_load_692_a_h_39
1672547940,0,trip_load_692_a_h_39
1672548000,0,trip_load_692_a_h_39
1672548060,0,trip_load_692_a_h_39
1672548120,0,trip_load_692_a_h_39
1672548180,0,trip_load_692_a_h_39
1672548240,0,trip_load_692_a_h_39
1672548300,0,trip_load_692_a_h_39
1672548360,0,trip_load_692_a_h_39
1672548420,0,trip_load_692_a_h_39
1672548480,0,trip_load_692_a_h_39
1672548540,0,trip_load_692_a_h_39
1672548600,0,trip_load_692_a_h_39
1672548660,0,trip_load_692_a_h_39
1672548720,0,trip_load_692_a_h_39
1672548780,0,trip_load_692_a_h_39
1672548840,0,trip_load_692_a_h_39
1672548900,0,trip_load_692_a_h_39
1672548960,0,trip_load_692_a_h_39
1672549020,0,trip_load_692_a_h_39
1672549080,0,trip_load_692_a_h_39
1672549140,0,trip_load_692_a_h_39
1672549200,0,trip_load_692_a_h_39
1672549260,0,trip_load_692_a_h_39
1672549320,0,trip_load_692_a_h_39
1672549380,0,trip_load_692_a_h_39
1672549440,0,trip_load_692_a_h_39
1672549500,0,trip_load_692_a_h_39
1672549560,0,trip_load_692_a_h_39
1672549620,0,trip_load_692_a_h_39
1672549680,0,trip_load_692_a_h_39
1672549740,0,trip_load_692_a_h_39
1672549800,0,trip_load_692_a_h_39
1672549860,0,trip_load_692_a_h_39
1672549920,0,trip_load_692_a_h_39
1672549980,0,trip_load_692_a_h_39
1672550040,0,trip_load_692_a_h_39
1672550100,0,trip_load_692_a_h_39
1672550160,0,trip_load_692_a_h_39
1672550220,0,trip_load_692_a_h_39
1672550280,0,trip_load_692_a_h_39
1672550340,0,trip_load_692_a_h_39
1672550400,0,trip_load_692_a_h_39
1672550460,0,trip_load_692_a_h_39
1672550520,0,trip_load_692_a_h_39
1672550580,0,trip_load_692_a_h_39
1672550640,0,trip_load_692_a_h_39
1672550700,0,trip_load_692_a_h_39
1672550760,0,trip_load_692_a_h_39
1672550820,0,trip_load_692_a_h_39
1672550880,0,trip_load_692_a_h_39
1672550940,0,trip_load_692_a_h_39
1672551000,0,trip_load_692_a_h_39
1672551060,0,trip_load_692_a_h_39
1672551120,0,trip_load_692_a_h_39
1672551180,0,trip_load_692_a_h_39
1672551240,0,trip_load_692_a_h_39
1672551300,0,trip_load_692_a_h_39
1672551360,0,trip_load_692_a_h_39
1672551420,0,trip_load_692_a_h_39
1672551480,0,trip_load_692_a_h_39
1672551540,0,trip_load_692_a_h_39
1672551600,0,trip_load_692_a_h_39
1672551660,0,trip_load_692_a_h_39
1672551720,0,trip_load_692_a_h_39
1672551780,0,trip_load_692_a_h_39
1672551840,0,trip_load_692_a_h_39
1672551900,0,trip_load_692_a_h_39
1672551960,0,trip_load_692_a_h_39
1672552020,0,trip_load_692_a_h_39
1672552080,0,trip_load_692_a_h_39
1672552140,0,trip_load_692_a_h_39
1672552200,0,trip_load_692_a_h_39
1672552260,0,trip_load_692_a_h_39
1672552320,0,trip_load_692_a_h_39
1672552380,0,trip_load_692_a_h_39
1672552440,0,trip_load_692_a_h_39
1672552500,0,trip_load_692_a_h_39
1672552560,0,trip_load_692_a_h_39
1672552620,4525,trip_load_692_a_h_39
1672552680,4525,trip_load_692_a_h_39
1672552740,4525,trip_load_692_a_h_39
1672552800,4525,trip_load_692_a_h_39
1672552860,4526,trip_load_692_a_h_39
1672552920,4526,trip_load_692_a_h_39
1672552980,4526,trip_load_692_a_h_39
1672553040,4526,trip_load_692_a_h_39
1672553100,4527,trip_load_692_a_h_39
1672553160,4526,trip_load_692_a_h_39
1672553220,4526,trip_load_692_a_h_39
1672553280,4526,trip_load_692_a_h_39
1672553340,4527,trip_load_692_a_h_39
1672553400,4527,trip_load_692_a_h_39
1672553460,4527,trip_load_692_a_h_39
1672553520,4523,trip_load_692_a_h_39
1672553580,4523,trip_load_692_a_h_39
1672553640,4523,trip_load_692_a_h_39
1672553700,4520,trip_load_692_a_h_39
1672553760,4518,trip_load_692_a_h_39
1672553820,4518,trip_load_692_a_h_39
1672553880,4518,trip_load_692_a_h_39
1672553940,4518,trip_load_692_a_h_39
1672554000,4517,trip_load_692_a_h_39
1672554060,4517,trip_load_692_a_h_39
1672554120,4520,trip_load_692_a_h_39
1672554180,4518,trip_load_692_a_h_39
1672554240,4518,trip_load_692_a_h_39
1672554300,4518,trip_load_692_a_h_39
1672554360,4514,trip_load_692_a_h_39
1672554420,4520,trip_load_692_a_h_39
1672554480,4519,trip_load_692_a_h_39
1672554540,4519,trip_load_692_a_h_39
1672554600,4519,trip_load_692_a_h_39
1672554660,4518,trip_load_692_a_h_39
1672554720,4519,trip_load_692_a_h_39
1672554780,4518,trip_load_692_a_h_39
1672554840,4519,trip_load_692_a_h_39
1672554900,4522,trip_load_692_a_h_39
1672554960,4521,trip_load_692_a_h_39
1672555020,4521,trip_load_692_a_h_39
1672555080,4521,trip_load_692_a_h_39
1672555140,4521,trip_load_692_a_h_39
1672555200,0,trip_load_692_a_h_39
1672555260,0,trip_load_692_a_h_39
1672555320,0,trip_load_692_a_h_39
1672555380,0,trip_load_692_a_h_39
1672555440,0,trip_load_692_a_h_39
1672555500,0,trip_load_692_a_h_39
1672555560,0,trip_load_692_a_h_39
1672555620,0,trip_load_692_a_h_39
1672555680,0,trip_load_692_a_h_39
1672555740,0,trip_load_692_a_h_39
1672555800,0,trip_load_692_a_h_39
1672555860,0,trip_load_692_a_h_39
1672555920,0,trip_load_692_a_h_39
1672555980,0,trip_load_692_a_h_39
1672556040,0,trip_load_692_a_h_39
1672556100,0,trip_load_692_a_h_39
1672556160,0,trip_load_692_a_h_39
1672556220,0,trip_load_692_a_h_39
1672556280,0,trip_load_692_a_h_39
1672556340,0,trip_load_692_a_h_39
1672556400,0,trip_load_692_a_h_39
1672556460,0,trip_load_692_a_h_39
1672556520,0,trip_load_692_a_h_39
1672556580,0,trip_load_692_a_h_39
1672556640,0,trip_load_692_a_h_39
1672556700,0,trip_load_692_a_h_39
1672556760,0,trip_load_692_a_h_39
1672556820,0,trip_load_692_a_h_39
1672556880,0,trip_load_692_a_h_39
1672556940,0,trip_load_692_a_h_39
1672557000,0,trip_load_692_a_h_39
1672557060,0,trip_load_692_a_h_39
1672557120,0,trip_load_692_a_h_39
1672557180,0,trip_load_692_a_h_39
1672557240,0,trip_load_692_a_h_39
1672557300,0,trip_load_692_a_h_39
1672557360,0,trip_load_692_a_h_39
1672557420,0,trip_load_692_a_h_39
1672557480,0,trip_load_692_a_h_39
1672557540,0,trip_load_692_a_h_39
1672557600,0,trip_load_692_a_h_39
1672557660,0,trip_load_692_a_h_39
1672557720,0,trip_load_692_a_h_39
1672557780,0,trip_load_692_a_h_39
1672557840,0,trip_load_692_a_h_39
1672557900,0,trip_load_692_a_h_39
1672557960,0,trip_load_692_a_h_39
1672558020,0,trip_load_692_a_h_39
1672558080,0,trip_load_692_a_h_39
1672558140,0,trip_load_692_a_h_39
1672558200,0,trip_load_692_a_h_39
1672558260,0,trip_load_692_a_h_39
1672558320,0,trip_load_692_a_h_39
1672558380,0,trip_load_692_a_h_39
1672558440,0,trip_load_692_a_h_39
1672558500,0,trip_load_692_a_h_39
1672558560,0,trip_load_692_a_h_39
1672558620,0,trip_load_692_a_h_39
1672558680,0,trip_load_692_a_h_39
1672558740,0,trip_load_692_a_h_39
1672558800,4521,trip_load_692_a_h_39
1672558860,4521,trip_load_692_a_h_39
1672558920,4520,trip_load_692_a_h_39
1672558980,4521,trip_load_692_a_h_39
1672559040,4520,trip_load_692_a_h_39
1672559100,4520,trip_load_692_a_h_39
1672559160,4520,trip_load_692_a_h_39
1672559220,4519,trip_load_692_a_h_39
1672559280,4518,trip_load_692_a_h_39
1672559340,4518,trip_load_692_a_h_39
1672559400,4519,trip_load_692_a_h_39
1672559460,4518,trip_load_692_a_h_39
1672559520,4522,trip_load_692_a_h_39
1672559580,4522,trip_load_692_a_h_39
1672559640,4523,trip_load_692_a_h_39
1672559700,4523,trip_load_692_a_h_39
1672559760,4522,trip_load_692_a_h_39
1672559820,4522,trip_load_692_a_h_39
1672559880,4522,trip_load_692_a_h_39
1672559940,4522,trip_load_692_a_h_39
1672560000,4522,trip_load_692_a_h_39
1672560060,4522,trip_load_692_a_h_39
1672560120,4521,trip_load_692_a_h_39
1672560180,4523,trip_load_692_a_h_39
1672560240,4523,trip_load_692_a_h_39
1672560300,4523,trip_load_692_a_h_39
1672560360,4523,trip_load_692_a_h_39
1672560420,4524,trip_load_692_a_h_39
1672560480,4526,trip_load_692_a_h_39
1672560540,4526,trip_load_692_a_h_39
1672560600,4522,trip_load_692_a_h_39
1672560660,4519,trip_load_692_a_h_39
1672560720,4519,trip_load_692_a_h_39
1672560780,4519,trip_load_692_a_h_39
1672560840,4520,trip_load_692_a_h_39
1672560900,4519,trip_load_692_a_h_39
1672560960,4519,trip_load_692_a_h_39
1672561020,4519,trip_load_692_a_h_39
1672561080,4519,trip_load_692_a_h_39
1672561140,4519,trip_load_692_a_h_39
1672561200,4522,trip_load_692_a_h_39
1672561260,4521,trip_load_692_a_h_39
1672561320,4521,trip_load_692_a_h_39
1672561380,4520,trip_load_692_a_h_39
1672561440,4520,trip_load_692_a_h_39
1672561500,4523,trip_load_692_a_h_39
1672561560,0,trip_load_692_a_h_39
1672561620,0,trip_load_692_a_h_39
1672561680,0,trip_load_692_a_h_39
1672561740,0,trip_load_692_a_h_39
1672561800,0,trip_load_692_a_h_39
1672561860,0,trip_load_692_a_h_39
1672561920,0,trip_load_692_a_h_39
1672561980,0,trip_load_692_a_h_39
1672562040,0,trip_load_692_a_h_39
1672562100,0,trip_load_692_a_h_39
1672562160,0,trip_load_692_a_h_39
1672562220,0,trip_load_692_a_h_39
1672562280,0,trip_load_692_a_h_39
1672562340,0,trip_load_692_a_h_39
1672562400,0,trip_load_692_a_h_39
1672562460,0,trip_load_692_a_h_39
1672562520,0,trip_load_692_a_h_39
1672562580,0,trip_load_692_a_h_39
1672562640,0,trip_load_692_a_h_39
1672562700,0,trip_load_692_a_h_39
1672562760,0,trip_load_692_a_h_39
1672562820,0,trip_load_692_a_h_39
1672562880,0,trip_load_692_a_h_39
1672562940,0,trip_load_692_a_h_39
1672563000,0,trip_load_692_a_h_39
1672563060,0,trip_load_692_a_h_39
1672563120,0,trip_load_692_a_h_39
1672563180,0,trip_load_692_a_h_39
1672563240,0,trip_load_692_a_h_39
1672563300,0,trip_load_692_a_h_39
1672563360,0,trip_load_692_a_h_39
1672563420,0,trip_load_692_a_h_39
1672563480,0,trip_load_692_a_h_39
1672563540,0,trip_load_692_a_h_39
1672563600,0,trip_load_692_a_h_39
1672563660,0,trip_load_692_a_h_39
1672563720,0,trip_load_692_a_h_39
1672563780,0,trip_load_692_a_h_39
1672563840,0,trip_load_692_a_h_39
1672563900,0,trip_load_692_a_h_39
1672563960,0,trip_load_692_a_h_39
1672564020,0,trip_load_692_a_h_39
1672564080,0,trip_load_692_a_h_39
1672564140,0,trip_load_692_a_h_39
1672564200,0,trip_load_692_a_h_39
1672564260,4518,trip_load_692_a_h_39
1672564320,4518,trip_load_692_a_h_39
1672564380,4518,trip_load_692_a_h_39
1672564440,4514,trip_load_692_a_h_39
1672564500,4515,trip_load_692_a_h_39
1672564560,4516,trip_load_692_a_h_39
1672564620,4516,trip_load_692_a_h_39
1672564680,4516,trip_load_692_a_h_39
1672564740,4516,trip_load_692_a_h_39
1672564800,4515,trip_load_692_a_h_39
1672564860,4512,trip_load_692_a_h_39
1672564920,4509,trip_load_692_a_h_39
1672564980,4508,trip_load_692_a_h_39
1672565040,4514,trip_load_692_a_h_39
1672565100,4514,trip_load_692_a_h_39
1672565160,4515,trip_load_692_a_h_39
1672565220,4518,trip_load_692_a_h_39
1672565280,4519,trip_load_692_a_h_39
1672565340,4523,trip_load_692_a_h_39
1672565400,4523,trip_load_692_a_h_39
1672565460,4520,trip_load_692_a_h_39
1672565520,4521,trip_load_692_a_h_39
1672565580,4520,trip_load_692_a_h_39
1672565640,0,trip_load_692_a_h_39
1672565700,0,trip_load_692_a_h_39
1672565760,0,trip_load_692_a_h_39
1672565820,0,trip_load_692_a_h_39
1672565880,0,trip_load_692_a_h_39
1672565940,0,trip_load_692_a_h_39
1672566000,0,trip_load_692_a_h_39
1672566060,0,trip_load_692_a_h_39
1672566120,0,trip_load_692_a_h_39
1672566180,0,trip_load_692_a_h_39
1672566240,0,trip_load_692_a_h_39
1672566300,0,trip_load_692_a_h_39
1672566360,0,trip_load_692_a_h_39
1672566420,0,trip_load_692_a_h_39
1672566480,0,trip_load_692_a_h_39
1672566540,0,trip_load_692_a_h_39
1672566600,0,trip_load_692_a_h_39
1672566660,0,trip_load_692_a_h_39
1672566720,0,trip_load_692_a_h_39
1672566780,0,trip_load_692_a_h_39
1672566840,0,trip_load_692_a_h_39
1672566900,0,trip_load_692_a_h_39
1672566960,0,trip_load_692_a_h_39
1672567020,4520,trip_load_692_a_h_39
1672567080,4519,trip_load_692_a_h_39
1672567140,4519,trip_load_692_a_h_39
1672567200,4519,trip_load_692_a_h_39
1672567260,4522,trip_load_692_a_h_39
1672567320,4522,trip_load_692_a_h_39
1672567380,4520,trip_load_692_a_h_39
1672567440,4519,trip_load_692_a_h_39
1672567500,4520,trip_load_692_a_h_39
1672567560,0,trip_load_692_a_h_39
1672567620,0,trip_load_692_a_h_39
1672567680,0,trip_load_692_a_h_39
1672567740,0,trip_load_692_a_h_39
1672567800,0,trip_load_692_a_h_39
1672567860,0,trip_load_692_a_h_39
1672567920,0,trip_load_692_a_h_39
1672567980,0,trip_load_692_a_h_39
1672568040,0,trip_load_692_a_h_39
1672568100,0,trip_load_692_a_h_39
1672568160,0,trip_load_692_a_h_39
1672568220,0,trip_load_692_a_h_39
1672568280,0,trip_load_692_a_h_39
1672568340,0,trip_load_692_a_h_39
1672568400,0,trip_load_692_a_h_39
1672568460,0,trip_load_692_a_h_39
1672568520,0,trip_load_692_a_h_39
1672568580,0,trip_load_692_a_h_39
1672568640,0,trip_load_692_a_h_39
1672568700,0,trip_load_692_a_h_39
1672568760,0,trip_load_692_a_h_39
1672568820,0,trip_load_692_a_h_39
1672568880,0,trip_load_692_a_h_39
1672568940,0,trip_load_692_a_h_39
1672569000,0,trip_load_692_a_h_39
1672569060,0,trip_load_692_a_h_39
1672569120,0,trip_load_692_a_h_39
1672569180,4521,trip_load_692_a_h_39
1672569240,4521,trip_load_692_a_h_39
1672569300,4524,trip_load_692_a_h_39
1672569360,4521,trip_load_692_a_h_39
1672569420,4514,trip_load_692_a_h_39
1672569480,4514,trip_load_692_a_h_39
1672569540,4515,trip_load_692_a_h_39
1672569600,4515,trip_load_692_a_h_39
1672569660,4516,trip_load_692_a_h_39
1672569720,4523,trip_load_692_a_h_39
1672569780,4521,trip_load_692_a_h_39
1672569840,4517,trip_load_692_a_h_39
1672569900,4517,trip_load_692_a_h_39
1672569960,4518,trip_load_692_a_h_39
1672570020,4518,trip_load_692_a_h_39
1672570080,0,trip_load_692_a_h_39
1672570140,0,trip_load_692_a_h_39
1672570200,0,trip_load_692_a_h_39
1672570260,0,trip_load_692_a_h_39
1672570320,0,trip_load_692_a_h_39
1672570380,0,trip_load_692_a_h_39
1672570440,0,trip_load_692_a_h_39
1672570500,0,trip_load_692_a_h_39
1672570560,0,trip_load_692_a_h_39
1672570620,0,trip_load_692_a_h_39
1672570680,0,trip_load_692_a_h_39
1672570740,0,trip_load_692_a_h_39
1672570800,0,trip_load_692_a_h_39
1672570860,0,trip_load_692_a_h_39
1672570920,0,trip_load_692_a_h_39
1672570980,0,trip_load_692_a_h_39
1672571040,0,trip_load_692_a_h_39
1672571100,0,trip_load_692_a_h_39
1672571160,0,trip_load_692_a_h_39
1672571220,0,trip_load_692_a_h_39
1672571280,0,trip_load_692_a_h_39
1672571340,0,trip_load_692_a_h_39
1672571400,0,trip_load_692_a_h_39
1672571460,0,trip_load_692_a_h_39
1672571520,0,trip_load_692_a_h_39
1672571580,0,trip_load_692_a_h_39
1672571640,0,trip_load_692_a_h_39
1672571700,0,trip_load_692_a_h_39
1672571760,0,trip_load_692_a_h_39
1672571820,0,trip_load_692_a_h_39
1672571880,0,trip_load_692_a_h_39
1672571940,0,trip_load_692_a_h_39
1672572000,0,trip_load_692_a_h_39
1672572060,0,trip_load_692_a_h_39
1672572120,0,trip_load_692_a_h_39
1672572180,0,trip_load_692_a_h_39
1672572240,0,trip_load_692_a_h_39
1672572300,0,trip_load_692_a_h_39
1672572360,0,trip_load_692_a_h_39
1672572420,0,trip_load_692_a_h_39
